"NSFTV.ID","Rep","DayOfImaging","Exp","PSA"
"NSFTV_115","2","0","E1",NA
"NSFTV_115","2","2","E1",NA
"NSFTV_115","2","3","E1",NA
"NSFTV_115","2","5","E1",NA
"NSFTV_115","2","6","E1",NA
"NSFTV_115","2","7","E1",NA
"NSFTV_115","2","8","E1",NA
"NSFTV_115","2","9","E1",NA
"NSFTV_115","1","0","E2",50262
"NSFTV_115","1","2","E2",79422
"NSFTV_115","1","3","E2",88710
"NSFTV_115","1","5","E2",108460
"NSFTV_115","1","6","E2",132588
"NSFTV_115","1","7","E2",151431
"NSFTV_115","1","8","E2",161398
"NSFTV_115","1","9","E2",172836
"NSFTV_115","2","0","E2",NA
"NSFTV_115","2","2","E2",NA
"NSFTV_115","2","3","E2",NA
"NSFTV_115","2","5","E2",NA
"NSFTV_115","2","6","E2",NA
"NSFTV_115","2","7","E2",NA
"NSFTV_115","2","8","E2",NA
"NSFTV_115","2","9","E2",NA
"NSFTV_115","1","0","E3",16076
"NSFTV_115","1","2","E3",20786
"NSFTV_115","1","3","E3",24691
"NSFTV_115","1","5","E3",36075
"NSFTV_115","1","6","E3",37613
"NSFTV_115","1","7","E3",40998
"NSFTV_115","1","8","E3",48375
"NSFTV_115","1","9","E3",60784
"NSFTV_115","2","0","E3",NA
"NSFTV_115","2","2","E3",NA
"NSFTV_115","2","3","E3",NA
"NSFTV_115","2","5","E3",NA
"NSFTV_115","2","6","E3",NA
"NSFTV_115","2","7","E3",NA
"NSFTV_115","2","8","E3",NA
"NSFTV_115","2","9","E3",NA
"NSFTV_116","1","0","E1",13899
"NSFTV_116","1","2","E1",18018
"NSFTV_116","1","3","E1",21945
"NSFTV_116","1","5","E1",29970
"NSFTV_116","1","6","E1",35720
"NSFTV_116","1","7","E1",45401
"NSFTV_116","1","8","E1",58604
"NSFTV_116","1","9","E1",63832
"NSFTV_116","2","0","E1",NA
"NSFTV_116","2","2","E1",NA
"NSFTV_116","2","3","E1",NA
"NSFTV_116","2","5","E1",NA
"NSFTV_116","2","6","E1",NA
"NSFTV_116","2","7","E1",NA
"NSFTV_116","2","8","E1",NA
"NSFTV_116","2","9","E1",NA
"NSFTV_116","1","0","E2",29188
"NSFTV_116","1","2","E2",36604
"NSFTV_116","1","3","E2",44055
"NSFTV_116","1","5","E2",56682
"NSFTV_116","1","6","E2",64034
"NSFTV_116","1","7","E2",68000
"NSFTV_116","1","8","E2",75268
"NSFTV_116","1","9","E2",86110
"NSFTV_116","2","0","E2",NA
"NSFTV_116","2","2","E2",NA
"NSFTV_116","2","3","E2",NA
"NSFTV_116","2","5","E2",NA
"NSFTV_116","2","6","E2",NA
"NSFTV_116","2","7","E2",NA
"NSFTV_116","2","8","E2",NA
"NSFTV_116","2","9","E2",NA
"NSFTV_116","1","0","E3",34149
"NSFTV_116","1","2","E3",48153
"NSFTV_116","1","3","E3",57346
"NSFTV_116","1","5","E3",73744
"NSFTV_116","1","6","E3",78445
"NSFTV_116","1","7","E3",87312
"NSFTV_116","1","8","E3",95633
"NSFTV_116","1","9","E3",122578
"NSFTV_116","2","0","E3",17004
"NSFTV_116","2","2","E3",23654
"NSFTV_116","2","3","E3",27869
"NSFTV_116","2","5","E3",35148
"NSFTV_116","2","6","E3",40679
"NSFTV_116","2","7","E3",47667
"NSFTV_116","2","8","E3",52162
"NSFTV_116","2","9","E3",59305
"NSFTV_117","1","0","E1",37386
"NSFTV_117","1","2","E1",47360
"NSFTV_117","1","3","E1",57749
"NSFTV_117","1","5","E1",83984
"NSFTV_117","1","6","E1",100837
"NSFTV_117","1","7","E1",118298
"NSFTV_117","1","8","E1",142905
"NSFTV_117","1","9","E1",165718
"NSFTV_117","2","0","E1",NA
"NSFTV_117","2","2","E1",NA
"NSFTV_117","2","3","E1",NA
"NSFTV_117","2","5","E1",NA
"NSFTV_117","2","6","E1",NA
"NSFTV_117","2","7","E1",NA
"NSFTV_117","2","8","E1",NA
"NSFTV_117","2","9","E1",NA
"NSFTV_117","1","0","E2",86196
"NSFTV_117","1","2","E2",117478
"NSFTV_117","1","3","E2",142349
"NSFTV_117","1","5","E2",183818
"NSFTV_117","1","6","E2",220212
"NSFTV_117","1","7","E2",244930
"NSFTV_117","1","8","E2",273642
"NSFTV_117","1","9","E2",310621
"NSFTV_117","2","0","E2",NA
"NSFTV_117","2","2","E2",NA
"NSFTV_117","2","3","E2",NA
"NSFTV_117","2","5","E2",NA
"NSFTV_117","2","6","E2",NA
"NSFTV_117","2","7","E2",NA
"NSFTV_117","2","8","E2",NA
"NSFTV_117","2","9","E2",NA
"NSFTV_117","1","0","E3",37614
"NSFTV_117","1","2","E3",59577
"NSFTV_117","1","3","E3",67558
"NSFTV_117","1","5","E3",88888
"NSFTV_117","1","6","E3",103365
"NSFTV_117","1","7","E3",115917
"NSFTV_117","1","8","E3",126217
"NSFTV_117","1","9","E3",141337
"NSFTV_117","2","0","E3",48031
"NSFTV_117","2","2","E3",70378
"NSFTV_117","2","3","E3",77003
"NSFTV_117","2","5","E3",97327
"NSFTV_117","2","6","E3",109468
"NSFTV_117","2","7","E3",125020
"NSFTV_117","2","8","E3",132211
"NSFTV_117","2","9","E3",154891
"NSFTV_118","1","0","E1",36979
"NSFTV_118","1","2","E1",54629
"NSFTV_118","1","3","E1",72418
"NSFTV_118","1","5","E1",94471
"NSFTV_118","1","6","E1",111463
"NSFTV_118","1","7","E1",135020
"NSFTV_118","1","8","E1",165720
"NSFTV_118","1","9","E1",195172
"NSFTV_118","2","0","E1",NA
"NSFTV_118","2","2","E1",NA
"NSFTV_118","2","3","E1",NA
"NSFTV_118","2","5","E1",NA
"NSFTV_118","2","6","E1",NA
"NSFTV_118","2","7","E1",NA
"NSFTV_118","2","8","E1",NA
"NSFTV_118","2","9","E1",NA
"NSFTV_118","1","0","E2",45979
"NSFTV_118","1","2","E2",72768
"NSFTV_118","1","3","E2",80954
"NSFTV_118","1","5","E2",95488
"NSFTV_118","1","6","E2",107400
"NSFTV_118","1","7","E2",131385
"NSFTV_118","1","8","E2",143755
"NSFTV_118","1","9","E2",157064
"NSFTV_118","2","0","E2",NA
"NSFTV_118","2","2","E2",NA
"NSFTV_118","2","3","E2",NA
"NSFTV_118","2","5","E2",NA
"NSFTV_118","2","6","E2",NA
"NSFTV_118","2","7","E2",NA
"NSFTV_118","2","8","E2",NA
"NSFTV_118","2","9","E2",NA
"NSFTV_118","1","0","E3",33351
"NSFTV_118","1","2","E3",61764
"NSFTV_118","1","3","E3",73490
"NSFTV_118","1","5","E3",91453
"NSFTV_118","1","6","E3",101003
"NSFTV_118","1","7","E3",113406
"NSFTV_118","1","8","E3",125563
"NSFTV_118","1","9","E3",132553
"NSFTV_118","2","0","E3",43917
"NSFTV_118","2","2","E3",70893
"NSFTV_118","2","3","E3",77382
"NSFTV_118","2","5","E3",82496
"NSFTV_118","2","6","E3",86886
"NSFTV_118","2","7","E3",102245
"NSFTV_118","2","8","E3",106752
"NSFTV_118","2","9","E3",118866
"NSFTV_120","1","0","E1",38960
"NSFTV_120","1","2","E1",52576
"NSFTV_120","1","3","E1",66584
"NSFTV_120","1","5","E1",100919
"NSFTV_120","1","6","E1",124529
"NSFTV_120","1","7","E1",154452
"NSFTV_120","1","8","E1",182918
"NSFTV_120","1","9","E1",216961
"NSFTV_120","2","0","E1",NA
"NSFTV_120","2","2","E1",NA
"NSFTV_120","2","3","E1",NA
"NSFTV_120","2","5","E1",NA
"NSFTV_120","2","6","E1",NA
"NSFTV_120","2","7","E1",NA
"NSFTV_120","2","8","E1",NA
"NSFTV_120","2","9","E1",NA
"NSFTV_120","1","0","E2",57562
"NSFTV_120","1","2","E2",75433
"NSFTV_120","1","3","E2",95424
"NSFTV_120","1","5","E2",132488
"NSFTV_120","1","6","E2",147885
"NSFTV_120","1","7","E2",175265
"NSFTV_120","1","8","E2",206224
"NSFTV_120","1","9","E2",232540
"NSFTV_120","2","0","E2",NA
"NSFTV_120","2","2","E2",NA
"NSFTV_120","2","3","E2",NA
"NSFTV_120","2","5","E2",NA
"NSFTV_120","2","6","E2",NA
"NSFTV_120","2","7","E2",NA
"NSFTV_120","2","8","E2",NA
"NSFTV_120","2","9","E2",NA
"NSFTV_120","1","0","E3",48120
"NSFTV_120","1","2","E3",73321
"NSFTV_120","1","3","E3",89394
"NSFTV_120","1","5","E3",122765
"NSFTV_120","1","6","E3",143470
"NSFTV_120","1","7","E3",175918
"NSFTV_120","1","8","E3",202732
"NSFTV_120","1","9","E3",219122
"NSFTV_120","2","0","E3",55532
"NSFTV_120","2","2","E3",75901
"NSFTV_120","2","3","E3",96524
"NSFTV_120","2","5","E3",125180
"NSFTV_120","2","6","E3",139087
"NSFTV_120","2","7","E3",154585
"NSFTV_120","2","8","E3",179508
"NSFTV_120","2","9","E3",206788
"NSFTV_121","1","0","E1",12382
"NSFTV_121","1","2","E1",17495
"NSFTV_121","1","3","E1",19679
"NSFTV_121","1","5","E1",31538
"NSFTV_121","1","6","E1",39597
"NSFTV_121","1","7","E1",44739
"NSFTV_121","1","8","E1",55117
"NSFTV_121","1","9","E1",62951
"NSFTV_121","2","0","E1",NA
"NSFTV_121","2","2","E1",NA
"NSFTV_121","2","3","E1",NA
"NSFTV_121","2","5","E1",NA
"NSFTV_121","2","6","E1",NA
"NSFTV_121","2","7","E1",NA
"NSFTV_121","2","8","E1",NA
"NSFTV_121","2","9","E1",NA
"NSFTV_121","1","0","E2",41014
"NSFTV_121","1","2","E2",53620
"NSFTV_121","1","3","E2",59276
"NSFTV_121","1","5","E2",75333
"NSFTV_121","1","6","E2",91424
"NSFTV_121","1","7","E2",104962
"NSFTV_121","1","8","E2",123814
"NSFTV_121","1","9","E2",143093
"NSFTV_121","2","0","E2",NA
"NSFTV_121","2","2","E2",NA
"NSFTV_121","2","3","E2",NA
"NSFTV_121","2","5","E2",NA
"NSFTV_121","2","6","E2",NA
"NSFTV_121","2","7","E2",NA
"NSFTV_121","2","8","E2",NA
"NSFTV_121","2","9","E2",NA
"NSFTV_121","1","0","E3",18978
"NSFTV_121","1","2","E3",28395
"NSFTV_121","1","3","E3",34320
"NSFTV_121","1","5","E3",41599
"NSFTV_121","1","6","E3",43846
"NSFTV_121","1","7","E3",47007
"NSFTV_121","1","8","E3",52692
"NSFTV_121","1","9","E3",63736
"NSFTV_121","2","0","E3",43099
"NSFTV_121","2","2","E3",59650
"NSFTV_121","2","3","E3",66201
"NSFTV_121","2","5","E3",91916
"NSFTV_121","2","6","E3",99871
"NSFTV_121","2","7","E3",102095
"NSFTV_121","2","8","E3",108198
"NSFTV_121","2","9","E3",118420
"NSFTV_122","1","0","E1",23419
"NSFTV_122","1","2","E1",35606
"NSFTV_122","1","3","E1",43178
"NSFTV_122","1","5","E1",62468
"NSFTV_122","1","6","E1",81538
"NSFTV_122","1","7","E1",95369
"NSFTV_122","1","8","E1",124843
"NSFTV_122","1","9","E1",148322
"NSFTV_122","2","0","E1",NA
"NSFTV_122","2","2","E1",NA
"NSFTV_122","2","3","E1",NA
"NSFTV_122","2","5","E1",NA
"NSFTV_122","2","6","E1",NA
"NSFTV_122","2","7","E1",NA
"NSFTV_122","2","8","E1",NA
"NSFTV_122","2","9","E1",NA
"NSFTV_122","1","0","E2",39052
"NSFTV_122","1","2","E2",45906
"NSFTV_122","1","3","E2",52380
"NSFTV_122","1","5","E2",75886
"NSFTV_122","1","6","E2",88227
"NSFTV_122","1","7","E2",99884
"NSFTV_122","1","8","E2",114540
"NSFTV_122","1","9","E2",132508
"NSFTV_122","2","0","E2",NA
"NSFTV_122","2","2","E2",NA
"NSFTV_122","2","3","E2",NA
"NSFTV_122","2","5","E2",NA
"NSFTV_122","2","6","E2",NA
"NSFTV_122","2","7","E2",NA
"NSFTV_122","2","8","E2",NA
"NSFTV_122","2","9","E2",NA
"NSFTV_122","1","0","E3",16482
"NSFTV_122","1","2","E3",23783
"NSFTV_122","1","3","E3",26782
"NSFTV_122","1","5","E3",34872
"NSFTV_122","1","6","E3",38920
"NSFTV_122","1","7","E3",42668
"NSFTV_122","1","8","E3",47734
"NSFTV_122","1","9","E3",52619
"NSFTV_122","2","0","E3",36800
"NSFTV_122","2","2","E3",54483
"NSFTV_122","2","3","E3",61683
"NSFTV_122","2","5","E3",69675
"NSFTV_122","2","6","E3",76661
"NSFTV_122","2","7","E3",90949
"NSFTV_122","2","8","E3",105077
"NSFTV_122","2","9","E3",112461
"NSFTV_123","1","0","E1",18162
"NSFTV_123","1","2","E1",27801
"NSFTV_123","1","3","E1",33366
"NSFTV_123","1","5","E1",44352
"NSFTV_123","1","6","E1",49901
"NSFTV_123","1","7","E1",62187
"NSFTV_123","1","8","E1",71971
"NSFTV_123","1","9","E1",79705
"NSFTV_123","2","0","E1",NA
"NSFTV_123","2","2","E1",NA
"NSFTV_123","2","3","E1",NA
"NSFTV_123","2","5","E1",NA
"NSFTV_123","2","6","E1",NA
"NSFTV_123","2","7","E1",NA
"NSFTV_123","2","8","E1",NA
"NSFTV_123","2","9","E1",NA
"NSFTV_123","1","0","E2",55711
"NSFTV_123","1","2","E2",70271
"NSFTV_123","1","3","E2",86064
"NSFTV_123","1","5","E2",111593
"NSFTV_123","1","6","E2",127794
"NSFTV_123","1","7","E2",149884
"NSFTV_123","1","8","E2",170560
"NSFTV_123","1","9","E2",188344
"NSFTV_123","2","0","E2",NA
"NSFTV_123","2","2","E2",NA
"NSFTV_123","2","3","E2",NA
"NSFTV_123","2","5","E2",NA
"NSFTV_123","2","6","E2",NA
"NSFTV_123","2","7","E2",NA
"NSFTV_123","2","8","E2",NA
"NSFTV_123","2","9","E2",NA
"NSFTV_123","1","0","E3",39484
"NSFTV_123","1","2","E3",53549
"NSFTV_123","1","3","E3",67614
"NSFTV_123","1","5","E3",92705
"NSFTV_123","1","6","E3",96784
"NSFTV_123","1","7","E3",108988
"NSFTV_123","1","8","E3",126393
"NSFTV_123","1","9","E3",127204
"NSFTV_123","2","0","E3",NA
"NSFTV_123","2","2","E3",NA
"NSFTV_123","2","3","E3",NA
"NSFTV_123","2","5","E3",NA
"NSFTV_123","2","6","E3",NA
"NSFTV_123","2","7","E3",NA
"NSFTV_123","2","8","E3",NA
"NSFTV_123","2","9","E3",NA
"NSFTV_124","1","0","E1",39852
"NSFTV_124","1","2","E1",58184
"NSFTV_124","1","3","E1",67874
"NSFTV_124","1","5","E1",93264
"NSFTV_124","1","6","E1",113438
"NSFTV_124","1","7","E1",136082
"NSFTV_124","1","8","E1",164916
"NSFTV_124","1","9","E1",198448
"NSFTV_124","2","0","E1",32466
"NSFTV_124","2","2","E1",50298
"NSFTV_124","2","3","E1",56634
"NSFTV_124","2","5","E1",77187
"NSFTV_124","2","6","E1",93370
"NSFTV_124","2","7","E1",111391
"NSFTV_124","2","8","E1",138085
"NSFTV_124","2","9","E1",163825
"NSFTV_124","1","0","E2",43053
"NSFTV_124","1","2","E2",57649
"NSFTV_124","1","3","E2",63782
"NSFTV_124","1","5","E2",92751
"NSFTV_124","1","6","E2",105850
"NSFTV_124","1","7","E2",122336
"NSFTV_124","1","8","E2",133588
"NSFTV_124","1","9","E2",148952
"NSFTV_124","2","0","E2",NA
"NSFTV_124","2","2","E2",NA
"NSFTV_124","2","3","E2",NA
"NSFTV_124","2","5","E2",NA
"NSFTV_124","2","6","E2",NA
"NSFTV_124","2","7","E2",NA
"NSFTV_124","2","8","E2",NA
"NSFTV_124","2","9","E2",NA
"NSFTV_124","1","0","E3",30623
"NSFTV_124","1","2","E3",45652
"NSFTV_124","1","3","E3",54147
"NSFTV_124","1","5","E3",77660
"NSFTV_124","1","6","E3",87096
"NSFTV_124","1","7","E3",94221
"NSFTV_124","1","8","E3",99017
"NSFTV_124","1","9","E3",116347
"NSFTV_124","2","0","E3",NA
"NSFTV_124","2","2","E3",NA
"NSFTV_124","2","3","E3",NA
"NSFTV_124","2","5","E3",NA
"NSFTV_124","2","6","E3",NA
"NSFTV_124","2","7","E3",NA
"NSFTV_124","2","8","E3",NA
"NSFTV_124","2","9","E3",NA
"NSFTV_125","1","0","E1",47930
"NSFTV_125","1","2","E1",72363
"NSFTV_125","1","3","E1",85113
"NSFTV_125","1","5","E1",122838
"NSFTV_125","1","6","E1",147702
"NSFTV_125","1","7","E1",178597
"NSFTV_125","1","8","E1",214267
"NSFTV_125","1","9","E1",253251
"NSFTV_125","2","0","E1",NA
"NSFTV_125","2","2","E1",NA
"NSFTV_125","2","3","E1",NA
"NSFTV_125","2","5","E1",NA
"NSFTV_125","2","6","E1",NA
"NSFTV_125","2","7","E1",NA
"NSFTV_125","2","8","E1",NA
"NSFTV_125","2","9","E1",NA
"NSFTV_125","1","0","E2",91088
"NSFTV_125","1","2","E2",133225
"NSFTV_125","1","3","E2",157439
"NSFTV_125","1","5","E2",210631
"NSFTV_125","1","6","E2",248117
"NSFTV_125","1","7","E2",282886
"NSFTV_125","1","8","E2",312288
"NSFTV_125","1","9","E2",353040
"NSFTV_125","2","0","E2",NA
"NSFTV_125","2","2","E2",NA
"NSFTV_125","2","3","E2",NA
"NSFTV_125","2","5","E2",NA
"NSFTV_125","2","6","E2",NA
"NSFTV_125","2","7","E2",NA
"NSFTV_125","2","8","E2",NA
"NSFTV_125","2","9","E2",NA
"NSFTV_125","1","0","E3",70341
"NSFTV_125","1","2","E3",97971
"NSFTV_125","1","3","E3",122300
"NSFTV_125","1","5","E3",156617
"NSFTV_125","1","6","E3",178036
"NSFTV_125","1","7","E3",196249
"NSFTV_125","1","8","E3",217282
"NSFTV_125","1","9","E3",236302
"NSFTV_125","2","0","E3",NA
"NSFTV_125","2","2","E3",NA
"NSFTV_125","2","3","E3",NA
"NSFTV_125","2","5","E3",NA
"NSFTV_125","2","6","E3",NA
"NSFTV_125","2","7","E3",NA
"NSFTV_125","2","8","E3",NA
"NSFTV_125","2","9","E3",NA
"NSFTV_128","1","0","E1",19854
"NSFTV_128","1","2","E1",27461
"NSFTV_128","1","3","E1",29871
"NSFTV_128","1","5","E1",40892
"NSFTV_128","1","6","E1",48990
"NSFTV_128","1","7","E1",56485
"NSFTV_128","1","8","E1",72806
"NSFTV_128","1","9","E1",88475
"NSFTV_128","2","0","E1",NA
"NSFTV_128","2","2","E1",NA
"NSFTV_128","2","3","E1",NA
"NSFTV_128","2","5","E1",NA
"NSFTV_128","2","6","E1",NA
"NSFTV_128","2","7","E1",NA
"NSFTV_128","2","8","E1",NA
"NSFTV_128","2","9","E1",NA
"NSFTV_128","1","0","E2",39468
"NSFTV_128","1","2","E2",49041
"NSFTV_128","1","3","E2",62333
"NSFTV_128","1","5","E2",80174
"NSFTV_128","1","6","E2",91429
"NSFTV_128","1","7","E2",110127
"NSFTV_128","1","8","E2",131704
"NSFTV_128","1","9","E2",146919
"NSFTV_128","2","0","E2",NA
"NSFTV_128","2","2","E2",NA
"NSFTV_128","2","3","E2",NA
"NSFTV_128","2","5","E2",NA
"NSFTV_128","2","6","E2",NA
"NSFTV_128","2","7","E2",NA
"NSFTV_128","2","8","E2",NA
"NSFTV_128","2","9","E2",NA
"NSFTV_128","1","0","E3",25106
"NSFTV_128","1","2","E3",35529
"NSFTV_128","1","3","E3",45925
"NSFTV_128","1","5","E3",56940
"NSFTV_128","1","6","E3",60981
"NSFTV_128","1","7","E3",68273
"NSFTV_128","1","8","E3",78740
"NSFTV_128","1","9","E3",93713
"NSFTV_128","2","0","E3",NA
"NSFTV_128","2","2","E3",NA
"NSFTV_128","2","3","E3",NA
"NSFTV_128","2","5","E3",NA
"NSFTV_128","2","6","E3",NA
"NSFTV_128","2","7","E3",NA
"NSFTV_128","2","8","E3",NA
"NSFTV_128","2","9","E3",NA
"NSFTV_129","1","0","E1",36077
"NSFTV_129","1","2","E1",45986
"NSFTV_129","1","3","E1",58570
"NSFTV_129","1","5","E1",77327
"NSFTV_129","1","6","E1",92648
"NSFTV_129","1","7","E1",115495
"NSFTV_129","1","8","E1",138255
"NSFTV_129","1","9","E1",159893
"NSFTV_129","2","0","E1",NA
"NSFTV_129","2","2","E1",NA
"NSFTV_129","2","3","E1",NA
"NSFTV_129","2","5","E1",NA
"NSFTV_129","2","6","E1",NA
"NSFTV_129","2","7","E1",NA
"NSFTV_129","2","8","E1",NA
"NSFTV_129","2","9","E1",NA
"NSFTV_129","1","0","E2",72907
"NSFTV_129","1","2","E2",95631
"NSFTV_129","1","3","E2",108563
"NSFTV_129","1","5","E2",146924
"NSFTV_129","1","6","E2",170738
"NSFTV_129","1","7","E2",190729
"NSFTV_129","1","8","E2",216826
"NSFTV_129","1","9","E2",240728
"NSFTV_129","2","0","E2",NA
"NSFTV_129","2","2","E2",NA
"NSFTV_129","2","3","E2",NA
"NSFTV_129","2","5","E2",NA
"NSFTV_129","2","6","E2",NA
"NSFTV_129","2","7","E2",NA
"NSFTV_129","2","8","E2",NA
"NSFTV_129","2","9","E2",NA
"NSFTV_129","1","0","E3",21116
"NSFTV_129","1","2","E3",44301
"NSFTV_129","1","3","E3",53748
"NSFTV_129","1","5","E3",64457
"NSFTV_129","1","6","E3",67701
"NSFTV_129","1","7","E3",72610
"NSFTV_129","1","8","E3",78075
"NSFTV_129","1","9","E3",86786
"NSFTV_129","2","0","E3",NA
"NSFTV_129","2","2","E3",NA
"NSFTV_129","2","3","E3",NA
"NSFTV_129","2","5","E3",NA
"NSFTV_129","2","6","E3",NA
"NSFTV_129","2","7","E3",NA
"NSFTV_129","2","8","E3",NA
"NSFTV_129","2","9","E3",NA
"NSFTV_13","1","0","E1",33987
"NSFTV_13","1","2","E1",53801
"NSFTV_13","1","3","E1",62034
"NSFTV_13","1","5","E1",83762
"NSFTV_13","1","6","E1",99528
"NSFTV_13","1","7","E1",123496
"NSFTV_13","1","8","E1",149627
"NSFTV_13","1","9","E1",174920
"NSFTV_13","2","0","E1",NA
"NSFTV_13","2","2","E1",NA
"NSFTV_13","2","3","E1",NA
"NSFTV_13","2","5","E1",NA
"NSFTV_13","2","6","E1",NA
"NSFTV_13","2","7","E1",NA
"NSFTV_13","2","8","E1",NA
"NSFTV_13","2","9","E1",NA
"NSFTV_13","1","0","E2",66866
"NSFTV_13","1","2","E2",83234
"NSFTV_13","1","3","E2",94061
"NSFTV_13","1","5","E2",124147
"NSFTV_13","1","6","E2",151922
"NSFTV_13","1","7","E2",182540
"NSFTV_13","1","8","E2",214852
"NSFTV_13","1","9","E2",252967
"NSFTV_13","2","0","E2",NA
"NSFTV_13","2","2","E2",NA
"NSFTV_13","2","3","E2",NA
"NSFTV_13","2","5","E2",NA
"NSFTV_13","2","6","E2",NA
"NSFTV_13","2","7","E2",NA
"NSFTV_13","2","8","E2",NA
"NSFTV_13","2","9","E2",NA
"NSFTV_13","1","0","E3",46350
"NSFTV_13","1","2","E3",56988
"NSFTV_13","1","3","E3",67438
"NSFTV_13","1","5","E3",82865
"NSFTV_13","1","6","E3",90309
"NSFTV_13","1","7","E3",96331
"NSFTV_13","1","8","E3",105532
"NSFTV_13","1","9","E3",119789
"NSFTV_13","2","0","E3",NA
"NSFTV_13","2","2","E3",NA
"NSFTV_13","2","3","E3",NA
"NSFTV_13","2","5","E3",NA
"NSFTV_13","2","6","E3",NA
"NSFTV_13","2","7","E3",NA
"NSFTV_13","2","8","E3",NA
"NSFTV_13","2","9","E3",NA
"NSFTV_130","1","0","E1",35779
"NSFTV_130","1","2","E1",47664
"NSFTV_130","1","3","E1",59302
"NSFTV_130","1","5","E1",84287
"NSFTV_130","1","6","E1",101015
"NSFTV_130","1","7","E1",120668
"NSFTV_130","1","8","E1",149869
"NSFTV_130","1","9","E1",176527
"NSFTV_130","2","0","E1",NA
"NSFTV_130","2","2","E1",NA
"NSFTV_130","2","3","E1",NA
"NSFTV_130","2","5","E1",NA
"NSFTV_130","2","6","E1",NA
"NSFTV_130","2","7","E1",NA
"NSFTV_130","2","8","E1",NA
"NSFTV_130","2","9","E1",NA
"NSFTV_130","1","0","E2",51356
"NSFTV_130","1","2","E2",62909
"NSFTV_130","1","3","E2",78439
"NSFTV_130","1","5","E2",105995
"NSFTV_130","1","6","E2",123260
"NSFTV_130","1","7","E2",142079
"NSFTV_130","1","8","E2",170322
"NSFTV_130","1","9","E2",191006
"NSFTV_130","2","0","E2",NA
"NSFTV_130","2","2","E2",NA
"NSFTV_130","2","3","E2",NA
"NSFTV_130","2","5","E2",NA
"NSFTV_130","2","6","E2",NA
"NSFTV_130","2","7","E2",NA
"NSFTV_130","2","8","E2",NA
"NSFTV_130","2","9","E2",NA
"NSFTV_130","1","0","E3",24761
"NSFTV_130","1","2","E3",36961
"NSFTV_130","1","3","E3",41886
"NSFTV_130","1","5","E3",55166
"NSFTV_130","1","6","E3",61301
"NSFTV_130","1","7","E3",65608
"NSFTV_130","1","8","E3",74919
"NSFTV_130","1","9","E3",85047
"NSFTV_130","2","0","E3",NA
"NSFTV_130","2","2","E3",NA
"NSFTV_130","2","3","E3",NA
"NSFTV_130","2","5","E3",NA
"NSFTV_130","2","6","E3",NA
"NSFTV_130","2","7","E3",NA
"NSFTV_130","2","8","E3",NA
"NSFTV_130","2","9","E3",NA
"NSFTV_131","1","0","E1",27689
"NSFTV_131","1","2","E1",48860
"NSFTV_131","1","3","E1",52667
"NSFTV_131","1","5","E1",74189
"NSFTV_131","1","6","E1",92901
"NSFTV_131","1","7","E1",111195
"NSFTV_131","1","8","E1",140941
"NSFTV_131","1","9","E1",177766
"NSFTV_131","2","0","E1",NA
"NSFTV_131","2","2","E1",NA
"NSFTV_131","2","3","E1",NA
"NSFTV_131","2","5","E1",NA
"NSFTV_131","2","6","E1",NA
"NSFTV_131","2","7","E1",NA
"NSFTV_131","2","8","E1",NA
"NSFTV_131","2","9","E1",NA
"NSFTV_131","1","0","E2",41890
"NSFTV_131","1","2","E2",62575
"NSFTV_131","1","3","E2",75937
"NSFTV_131","1","5","E2",108172
"NSFTV_131","1","6","E2",124779
"NSFTV_131","1","7","E2",145423
"NSFTV_131","1","8","E2",172434
"NSFTV_131","1","9","E2",189922
"NSFTV_131","2","0","E2",NA
"NSFTV_131","2","2","E2",NA
"NSFTV_131","2","3","E2",NA
"NSFTV_131","2","5","E2",NA
"NSFTV_131","2","6","E2",NA
"NSFTV_131","2","7","E2",NA
"NSFTV_131","2","8","E2",NA
"NSFTV_131","2","9","E2",NA
"NSFTV_131","1","0","E3",32863
"NSFTV_131","1","2","E3",52151
"NSFTV_131","1","3","E3",58984
"NSFTV_131","1","5","E3",76926
"NSFTV_131","1","6","E3",83008
"NSFTV_131","1","7","E3",96396
"NSFTV_131","1","8","E3",116809
"NSFTV_131","1","9","E3",138522
"NSFTV_131","2","0","E3",NA
"NSFTV_131","2","2","E3",NA
"NSFTV_131","2","3","E3",NA
"NSFTV_131","2","5","E3",NA
"NSFTV_131","2","6","E3",NA
"NSFTV_131","2","7","E3",NA
"NSFTV_131","2","8","E3",NA
"NSFTV_131","2","9","E3",NA
"NSFTV_132","1","0","E1",35283
"NSFTV_132","1","2","E1",51737
"NSFTV_132","1","3","E1",62765
"NSFTV_132","1","5","E1",92363
"NSFTV_132","1","6","E1",107224
"NSFTV_132","1","7","E1",135102
"NSFTV_132","1","8","E1",170281
"NSFTV_132","1","9","E1",206788
"NSFTV_132","2","0","E1",NA
"NSFTV_132","2","2","E1",NA
"NSFTV_132","2","3","E1",NA
"NSFTV_132","2","5","E1",NA
"NSFTV_132","2","6","E1",NA
"NSFTV_132","2","7","E1",NA
"NSFTV_132","2","8","E1",NA
"NSFTV_132","2","9","E1",NA
"NSFTV_132","1","0","E2",60468
"NSFTV_132","1","2","E2",90183
"NSFTV_132","1","3","E2",105024
"NSFTV_132","1","5","E2",135599
"NSFTV_132","1","6","E2",159003
"NSFTV_132","1","7","E2",185740
"NSFTV_132","1","8","E2",217932
