"Exp","Treatment","Rep","DayOfImaging","PSA","NSFTV.ID"
"E2","Stress",1,7,81508,"NSFTV_79"
"E2","Control",1,7,98043,"NSFTV_79"
"E2","Stress",1,8,82425,"NSFTV_79"
"E2","Control",1,8,110527,"NSFTV_79"
"E2","Control",1,9,120226,"NSFTV_79"
"E2","Stress",1,9,89601,"NSFTV_79"
"E2","Control",1,10,138408,"NSFTV_79"
"E2","Stress",1,10,95238,"NSFTV_79"
"E2","Stress",1,11,99147,"NSFTV_79"
"E2","Control",1,11,153792,"NSFTV_79"
"E2","Stress",1,12,103831,"NSFTV_79"
"E2","Control",1,12,175207,"NSFTV_79"
"E2","Stress",1,13,116476,"NSFTV_79"
"E2","Control",1,13,195793,"NSFTV_79"
"E2","Control",1,14,218414,"NSFTV_79"
"E2","Stress",1,14,123736,"NSFTV_79"
"E2","Control",1,15,230204,"NSFTV_79"
"E2","Stress",1,15,137951,"NSFTV_79"
"E2","Control",1,16,262851,"NSFTV_79"
"E2","Stress",1,16,148190,"NSFTV_79"
"E2","Control",1,17,283101,"NSFTV_79"
"E2","Stress",1,17,160654,"NSFTV_79"
"E2","Stress",1,18,170094,"NSFTV_79"
"E2","Control",1,18,308563,"NSFTV_79"
"E2","Stress",1,19,197298,"NSFTV_79"
"E2","Control",1,19,360388,"NSFTV_79"
"E2","Control",1,20,389597,"NSFTV_79"
"E2","Stress",1,20,205502,"NSFTV_79"
"E2","Control",1,21,396568,"NSFTV_79"
"E2","Stress",1,21,225620,"NSFTV_79"
"E3","Stress",1,0,27022,"NSFTV_79"
"E3","Control",1,0,17061,"NSFTV_79"
"E3","Stress",1,2,39766,"NSFTV_79"
"E3","Control",1,2,28875,"NSFTV_79"
"E3","Control",1,3,30926,"NSFTV_79"
"E3","Stress",1,3,46815,"NSFTV_79"
"E3","Stress",1,5,61011,"NSFTV_79"
"E3","Control",1,5,45506,"NSFTV_79"
"E3","Stress",1,6,68063,"NSFTV_79"
"E3","Control",1,6,50647,"NSFTV_79"
"E3","Stress",1,7,77849,"NSFTV_79"
"E3","Control",1,7,55979,"NSFTV_79"
"E3","Control",1,8,62807,"NSFTV_79"
"E3","Stress",1,8,82247,"NSFTV_79"
"E3","Control",1,9,64687,"NSFTV_79"
"E3","Stress",1,9,77380,"NSFTV_79"
"E3","Control",1,10,73066,"NSFTV_79"
"E3","Stress",1,10,84161,"NSFTV_79"
"E3","Stress",1,11,85213,"NSFTV_79"
"E3","Control",1,11,79618,"NSFTV_79"
"E3","Stress",1,12,87223,"NSFTV_79"
"E3","Control",1,12,79306,"NSFTV_79"
"E3","Control",1,13,79153,"NSFTV_79"
"E3","Stress",1,13,87705,"NSFTV_79"
"E3","Stress",1,14,92021,"NSFTV_79"
"E3","Control",1,14,84325,"NSFTV_79"
"E3","Stress",1,15,98624,"NSFTV_79"
"E3","Control",1,15,91853,"NSFTV_79"
"E3","Control",1,16,102737,"NSFTV_79"
"E3","Stress",1,16,101575,"NSFTV_79"
"E3","Control",1,17,115307,"NSFTV_79"
"E3","Stress",1,17,108997,"NSFTV_79"
"E3","Control",1,18,131733,"NSFTV_79"
"E3","Stress",1,18,120200,"NSFTV_79"
"E3","Control",1,19,146029,"NSFTV_79"
"E3","Stress",1,19,133997,"NSFTV_79"
"E3","Control",1,20,162996,"NSFTV_79"
"E3","Stress",1,20,145755,"NSFTV_79"
"E3","Control",1,21,189777,"NSFTV_79"
"E3","Stress",1,21,164989,"NSFTV_79"
"E1","Stress",1,0,31751,"NSFTV_8"
"E1","Control",1,0,29855,"NSFTV_8"
"E1","Control",1,2,40357,"NSFTV_8"
"E1","Stress",1,2,42842,"NSFTV_8"
"E1","Control",1,3,45559,"NSFTV_8"
"E1","Stress",1,3,48587,"NSFTV_8"
"E1","Control",1,5,66591,"NSFTV_8"
"E1","Stress",1,5,77000,"NSFTV_8"
"E1","Control",1,6,84756,"NSFTV_8"
"E1","Stress",1,6,89764,"NSFTV_8"
"E1","Control",1,7,97359,"NSFTV_8"
"E1","Stress",1,7,97892,"NSFTV_8"
"E1","Control",1,8,110718,"NSFTV_8"
"E1","Stress",1,8,111502,"NSFTV_8"
"E1","Stress",1,9,133838,"NSFTV_8"
"E1","Control",1,9,139128,"NSFTV_8"
"E1","Stress",1,10,155826,"NSFTV_8"
"E1","Control",1,10,164894,"NSFTV_8"
"E1","Stress",1,11,168943,"NSFTV_8"
"E1","Control",1,11,185907,"NSFTV_8"
"E1","Stress",1,12,175105,"NSFTV_8"
"E1","Control",1,12,202603,"NSFTV_8"
"E1","Stress",1,13,194859,"NSFTV_8"
"E1","Control",1,13,244195,"NSFTV_8"
"E1","Stress",1,14,221490,"NSFTV_8"
"E1","Control",1,14,293469,"NSFTV_8"
"E1","Stress",1,15,255540,"NSFTV_8"
"E1","Control",1,15,351078,"NSFTV_8"
"E1","Control",1,16,402569,"NSFTV_8"
"E1","Stress",1,16,286041,"NSFTV_8"
"E1","Stress",1,17,317143,"NSFTV_8"
"E1","Control",1,17,437029,"NSFTV_8"
"E1","Control",1,18,522688,"NSFTV_8"
"E1","Stress",1,18,331763,"NSFTV_8"
"E1","Control",1,19,610037,"NSFTV_8"
"E1","Stress",1,19,360727,"NSFTV_8"
"E1","Control",1,20,715685,"NSFTV_8"
"E1","Stress",1,20,376334,"NSFTV_8"
"E2","Stress",1,0,31108,"NSFTV_8"
"E2","Control",1,0,41911,"NSFTV_8"
"E2","Stress",1,2,45875,"NSFTV_8"
"E2","Control",1,2,66471,"NSFTV_8"
"E2","Stress",1,3,52428,"NSFTV_8"
"E2","Control",1,3,75562,"NSFTV_8"
"E2","Stress",1,5,77449,"NSFTV_8"
"E2","Control",1,5,95254,"NSFTV_8"
"E2","Control",1,6,110835,"NSFTV_8"
"E2","Stress",1,6,92142,"NSFTV_8"
"E2","Control",1,7,126287,"NSFTV_8"
"E2","Stress",1,7,101491,"NSFTV_8"
"E2","Stress",1,8,114674,"NSFTV_8"
"E2","Control",1,8,142693,"NSFTV_8"
"E2","Control",1,9,167493,"NSFTV_8"
"E2","Stress",1,9,126976,"NSFTV_8"
"E2","Control",1,10,198726,"NSFTV_8"
"E2","Stress",1,10,145715,"NSFTV_8"
"E2","Control",1,11,233502,"NSFTV_8"
"E2","Stress",1,11,164657,"NSFTV_8"
"E2","Control",1,12,262488,"NSFTV_8"
"E2","Stress",1,12,182500,"NSFTV_8"
"E2","Control",1,13,317427,"NSFTV_8"
"E2","Stress",1,13,208547,"NSFTV_8"
"E2","Stress",1,14,236090,"NSFTV_8"
"E2","Control",1,14,322925,"NSFTV_8"
"E2","Stress",1,15,259206,"NSFTV_8"
"E2","Control",1,15,379008,"NSFTV_8"
"E2","Control",1,16,412634,"NSFTV_8"
"E2","Stress",1,16,283243,"NSFTV_8"
"E2","Control",1,17,407809,"NSFTV_8"
"E2","Stress",1,17,301891,"NSFTV_8"
"E2","Control",1,18,455176,"NSFTV_8"
"E2","Stress",1,18,332488,"NSFTV_8"
"E2","Control",1,19,490627,"NSFTV_8"
"E2","Stress",1,19,349834,"NSFTV_8"
"E2","Control",1,20,527078,"NSFTV_8"
"E2","Stress",1,20,385562,"NSFTV_8"
"E2","Control",1,21,553431,"NSFTV_8"
"E2","Stress",1,21,417037,"NSFTV_8"
"E3","Stress",1,0,21408,"NSFTV_8"
"E3","Control",1,0,30568,"NSFTV_8"
"E3","Control",1,2,42239,"NSFTV_8"
"E3","Stress",1,2,29515,"NSFTV_8"
"E3","Control",1,3,50023,"NSFTV_8"
"E3","Stress",1,3,34305,"NSFTV_8"
"E3","Control",1,5,73394,"NSFTV_8"
"E3","Stress",1,5,50338,"NSFTV_8"
"E3","Control",1,6,81468,"NSFTV_8"
"E3","Stress",1,6,57096,"NSFTV_8"
"E3","Control",1,7,89743,"NSFTV_8"
"E3","Stress",1,7,60760,"NSFTV_8"
"E3","Control",1,8,97799,"NSFTV_8"
"E3","Stress",1,8,68365,"NSFTV_8"
"E3","Control",1,9,108928,"NSFTV_8"
"E3","Stress",1,9,79013,"NSFTV_8"
"E3","Control",1,10,126902,"NSFTV_8"
"E3","Stress",1,10,89695,"NSFTV_8"
"E3","Stress",1,12,113169,"NSFTV_8"
"E3","Control",1,12,172550,"NSFTV_8"
"E3","Stress",1,13,118774,"NSFTV_8"
"E3","Control",1,13,190025,"NSFTV_8"
"E3","Control",1,14,210709,"NSFTV_8"
"E3","Stress",1,14,130195,"NSFTV_8"
"E3","Control",1,15,237974,"NSFTV_8"
"E3","Stress",1,15,141902,"NSFTV_8"
"E3","Control",1,16,269618,"NSFTV_8"
"E3","Stress",1,16,149107,"NSFTV_8"
"E3","Stress",1,17,167615,"NSFTV_8"
"E3","Control",1,17,304929,"NSFTV_8"
"E3","Control",1,18,330360,"NSFTV_8"
"E3","Stress",1,18,176765,"NSFTV_8"
"E3","Stress",1,19,194607,"NSFTV_8"
"E3","Control",1,19,360569,"NSFTV_8"
"E3","Stress",1,20,198458,"NSFTV_8"
"E3","Control",1,20,428107,"NSFTV_8"
"E3","Control",1,21,495328,"NSFTV_8"
"E3","Stress",1,21,212496,"NSFTV_8"
"E3","Control",2,0,39793,"NSFTV_8"
"E3","Stress",2,0,37187,"NSFTV_8"
"E3","Stress",2,2,46981,"NSFTV_8"
"E3","Control",2,2,48796,"NSFTV_8"
"E3","Stress",2,3,56717,"NSFTV_8"
"E3","Control",2,3,56043,"NSFTV_8"
"E3","Control",2,5,86116,"NSFTV_8"
"E3","Stress",2,5,77198,"NSFTV_8"
"E3","Control",2,6,89061,"NSFTV_8"
"E3","Stress",2,6,77359,"NSFTV_8"
"E3","Control",2,7,96063,"NSFTV_8"
"E3","Stress",2,7,81305,"NSFTV_8"
"E3","Control",2,8,97564,"NSFTV_8"
"E3","Stress",2,8,95027,"NSFTV_8"
"E3","Control",2,9,106952,"NSFTV_8"
"E3","Stress",2,9,103507,"NSFTV_8"
"E3","Stress",2,10,124641,"NSFTV_8"
"E3","Control",2,10,124872,"NSFTV_8"
"E3","Stress",2,11,132760,"NSFTV_8"
"E3","Control",2,11,141524,"NSFTV_8"
"E3","Stress",2,12,138726,"NSFTV_8"
"E3","Control",2,12,151070,"NSFTV_8"
"E3","Stress",2,13,140945,"NSFTV_8"
"E3","Control",2,13,160492,"NSFTV_8"
"E3","Stress",2,14,152620,"NSFTV_8"
"E3","Control",2,14,172731,"NSFTV_8"
"E3","Stress",2,15,163551,"NSFTV_8"
"E3","Control",2,15,195289,"NSFTV_8"
"E3","Stress",2,16,177105,"NSFTV_8"
"E3","Control",2,16,215512,"NSFTV_8"
"E3","Stress",2,17,186355,"NSFTV_8"
"E3","Control",2,17,258422,"NSFTV_8"
"E3","Stress",2,18,209075,"NSFTV_8"
"E3","Control",2,18,288003,"NSFTV_8"
"E3","Stress",2,19,221136,"NSFTV_8"
"E3","Control",2,19,323197,"NSFTV_8"
"E3","Stress",2,20,237418,"NSFTV_8"
"E3","Control",2,20,361599,"NSFTV_8"
"E3","Stress",2,21,259026,"NSFTV_8"
"E3","Control",2,21,384889,"NSFTV_8"
"E1","Control",1,0,32177,"NSFTV_80"
"E1","Stress",1,0,31136,"NSFTV_80"
"E1","Stress",1,2,43051,"NSFTV_80"
"E1","Control",1,2,42483,"NSFTV_80"
"E1","Stress",1,3,46679,"NSFTV_80"
"E1","Control",1,3,47854,"NSFTV_80"
"E1","Control",1,5,64770,"NSFTV_80"
"E1","Stress",1,5,58574,"NSFTV_80"
"E1","Control",1,6,80261,"NSFTV_80"
"E1","Stress",1,6,69936,"NSFTV_80"
"E1","Control",1,7,89725,"NSFTV_80"
"E1","Stress",1,7,77068,"NSFTV_80"
"E1","Control",1,8,102361,"NSFTV_80"
"E1","Stress",1,8,85595,"NSFTV_80"
"E1","Control",1,9,118308,"NSFTV_80"
"E1","Stress",1,9,91818,"NSFTV_80"
"E1","Control",1,10,141475,"NSFTV_80"
"E1","Stress",1,10,101928,"NSFTV_80"
"E1","Control",1,11,159308,"NSFTV_80"
"E1","Stress",1,11,106181,"NSFTV_80"
"E1","Control",1,12,182485,"NSFTV_80"
"E1","Stress",1,12,125477,"NSFTV_80"
"E1","Control",1,13,207219,"NSFTV_80"
"E1","Stress",1,13,146121,"NSFTV_80"
"E1","Control",1,14,228637,"NSFTV_80"
"E1","Stress",1,14,161552,"NSFTV_80"
"E1","Control",1,15,267434,"NSFTV_80"
"E1","Stress",1,15,184749,"NSFTV_80"
"E1","Control",1,16,294390,"NSFTV_80"
"E1","Stress",1,16,199797,"NSFTV_80"
"E1","Stress",1,17,222289,"NSFTV_80"
"E1","Control",1,17,331844,"NSFTV_80"
"E1","Stress",1,18,241237,"NSFTV_80"
"E1","Control",1,18,367485,"NSFTV_80"
"E1","Control",1,19,417938,"NSFTV_80"
"E1","Stress",1,19,258485,"NSFTV_80"
"E1","Stress",1,20,278408,"NSFTV_80"
"E1","Control",1,20,466992,"NSFTV_80"
"E2","Stress",1,0,38000,"NSFTV_80"
"E2","Control",1,0,47916,"NSFTV_80"
"E2","Stress",1,2,50884,"NSFTV_80"
"E2","Control",1,2,64243,"NSFTV_80"
"E2","Stress",1,3,58366,"NSFTV_80"
"E2","Control",1,3,73784,"NSFTV_80"
"E2","Stress",1,5,73066,"NSFTV_80"
"E2","Control",1,5,85948,"NSFTV_80"
"E2","Stress",1,6,84480,"NSFTV_80"
"E2","Control",1,6,103363,"NSFTV_80"
"E2","Stress",1,7,99852,"NSFTV_80"
"E2","Control",1,7,120547,"NSFTV_80"
"E2","Stress",1,8,106576,"NSFTV_80"
"E2","Control",1,8,127843,"NSFTV_80"
"E2","Stress",1,9,118430,"NSFTV_80"
"E2","Control",1,9,144464,"NSFTV_80"
"E2","Stress",1,10,125345,"NSFTV_80"
"E2","Control",1,10,158651,"NSFTV_80"
"E2","Stress",1,11,141844,"NSFTV_80"
"E2","Control",1,11,186404,"NSFTV_80"
"E2","Control",1,12,208349,"NSFTV_80"
"E2","Stress",1,12,153657,"NSFTV_80"
"E2","Stress",1,13,183237,"NSFTV_80"
"E2","Control",1,13,231023,"NSFTV_80"
"E2","Control",1,14,240831,"NSFTV_80"
"E2","Stress",1,14,192854,"NSFTV_80"
"E2","Stress",1,15,211314,"NSFTV_80"
"E2","Control",1,15,265266,"NSFTV_80"
"E2","Stress",1,16,221847,"NSFTV_80"
"E2","Control",1,16,280540,"NSFTV_80"
"E2","Control",1,17,317625,"NSFTV_80"
"E2","Stress",1,17,241356,"NSFTV_80"
"E2","Stress",1,18,269162,"NSFTV_80"
"E2","Control",1,18,365371,"NSFTV_80"
"E2","Stress",1,19,289567,"NSFTV_80"
"E2","Control",1,19,411615,"NSFTV_80"
"E2","Stress",1,20,307572,"NSFTV_80"
"E2","Control",1,20,441316,"NSFTV_80"
"E2","Stress",1,21,301333,"NSFTV_80"
"E2","Control",1,21,464103,"NSFTV_80"
"E3","Control",1,0,36805,"NSFTV_80"
"E3","Stress",1,0,34610,"NSFTV_80"
"E3","Control",1,2,49581,"NSFTV_80"
"E3","Stress",1,2,46018,"NSFTV_80"
"E3","Control",1,3,57659,"NSFTV_80"
"E3","Stress",1,3,51894,"NSFTV_80"
"E3","Control",1,5,70988,"NSFTV_80"
"E3","Stress",1,5,61883,"NSFTV_80"
"E3","Stress",1,6,65695,"NSFTV_80"
"E3","Control",1,6,79416,"NSFTV_80"
"E3","Stress",1,7,70902,"NSFTV_80"
"E3","Control",1,7,87115,"NSFTV_80"
"E3","Control",1,8,97195,"NSFTV_80"
"E3","Stress",1,8,75339,"NSFTV_80"
"E3","Control",1,9,109221,"NSFTV_80"
"E3","Stress",1,9,80270,"NSFTV_80"
"E3","Control",1,10,127046,"NSFTV_80"
"E3","Stress",1,10,93436,"NSFTV_80"
"E3","Stress",1,11,94460,"NSFTV_80"
"E3","Control",1,11,137696,"NSFTV_80"
"E3","Control",1,12,147196,"NSFTV_80"
"E3","Stress",1,12,97392,"NSFTV_80"
"E3","Control",1,13,154058,"NSFTV_80"
"E3","Stress",1,13,95560,"NSFTV_80"
"E3","Control",1,14,169390,"NSFTV_80"
"E3","Stress",1,14,95389,"NSFTV_80"
"E3","Control",1,15,182013,"NSFTV_80"
"E3","Stress",1,15,102219,"NSFTV_80"
"E3","Control",1,16,196041,"NSFTV_80"
"E3","Stress",1,16,108585,"NSFTV_80"
"E3","Control",1,17,208915,"NSFTV_80"
"E3","Stress",1,17,119101,"NSFTV_80"
"E3","Control",1,18,230952,"NSFTV_80"
"E3","Stress",1,18,132638,"NSFTV_80"
"E3","Control",1,19,244383,"NSFTV_80"
"E3","Stress",1,19,141503,"NSFTV_80"
"E3","Stress",1,20,152128,"NSFTV_80"
"E3","Control",1,20,270758,"NSFTV_80"
"E3","Stress",1,21,161162,"NSFTV_80"
"E3","Control",1,21,303324,"NSFTV_80"
"E1","Control",1,0,32404,"NSFTV_81"
"E1","Stress",1,0,35739,"NSFTV_81"
"E1","Control",1,2,43703,"NSFTV_81"
"E1","Stress",1,2,51957,"NSFTV_81"
"E1","Stress",1,3,63465,"NSFTV_81"
"E1","Control",1,3,58566,"NSFTV_81"
"E1","Stress",1,5,74620,"NSFTV_81"
"E1","Control",1,5,76871,"NSFTV_81"
"E1","Control",1,6,89985,"NSFTV_81"
"E1","Stress",1,6,83190,"NSFTV_81"
"E1","Control",1,7,111559,"NSFTV_81"
"E1","Stress",1,7,94949,"NSFTV_81"
"E1","Control",1,8,135310,"NSFTV_81"
"E1","Stress",1,8,103803,"NSFTV_81"
"E1","Control",1,9,155789,"NSFTV_81"
"E1","Stress",1,9,118444,"NSFTV_81"
"E1","Control",1,10,191948,"NSFTV_81"
"E1","Stress",1,10,128205,"NSFTV_81"
"E1","Stress",1,11,139604,"NSFTV_81"
"E1","Control",1,11,217203,"NSFTV_81"
"E1","Control",1,12,242835,"NSFTV_81"
"E1","Stress",1,12,148519,"NSFTV_81"
"E1","Control",1,13,273348,"NSFTV_81"
"E1","Stress",1,13,171970,"NSFTV_81"
"E1","Stress",1,14,198639,"NSFTV_81"
"E1","Control",1,14,330640,"NSFTV_81"
"E1","Control",1,15,393500,"NSFTV_81"
"E1","Stress",1,15,223990,"NSFTV_81"
"E1","Control",1,16,436132,"NSFTV_81"
"E1","Stress",1,16,241550,"NSFTV_81"
"E1","Stress",1,17,255041,"NSFTV_81"
"E1","Control",1,17,490188,"NSFTV_81"
"E1","Control",1,18,541046,"NSFTV_81"
"E1","Stress",1,18,270682,"NSFTV_81"
"E1","Control",1,19,615514,"NSFTV_81"
"E1","Stress",1,19,292582,"NSFTV_81"
"E1","Control",1,20,707452,"NSFTV_81"
"E1","Stress",1,20,321180,"NSFTV_81"
"E2","Stress",1,0,57544,"NSFTV_81"
"E2","Control",1,0,59266,"NSFTV_81"
"E2","Stress",1,2,73716,"NSFTV_81"
"E2","Control",1,2,78300,"NSFTV_81"
"E2","Stress",1,3,87912,"NSFTV_81"
"E2","Control",1,3,89330,"NSFTV_81"
"E2","Stress",1,5,123631,"NSFTV_81"
"E2","Control",1,5,129505,"NSFTV_81"
"E2","Control",1,6,152189,"NSFTV_81"
"E2","Stress",1,6,135904,"NSFTV_81"
"E2","Control",1,7,166382,"NSFTV_81"
"E2","Stress",1,7,147951,"NSFTV_81"
"E2","Stress",1,8,158201,"NSFTV_81"
"E2","Control",1,8,185103,"NSFTV_81"
"E2","Control",1,9,219584,"NSFTV_81"
"E2","Stress",1,9,172407,"NSFTV_81"
"E2","Stress",1,10,182433,"NSFTV_81"
"E2","Control",1,10,253148,"NSFTV_81"
"E2","Control",1,11,285384,"NSFTV_81"
"E2","Stress",1,11,195582,"NSFTV_81"
"E2","Stress",1,12,211371,"NSFTV_81"
"E2","Control",1,12,303819,"NSFTV_81"
"E2","Control",1,13,313915,"NSFTV_81"
"E2","Stress",1,13,222860,"NSFTV_81"
"E2","Control",1,14,349321,"NSFTV_81"
"E2","Stress",1,14,246412,"NSFTV_81"
"E2","Control",1,15,375324,"NSFTV_81"
"E2","Stress",1,15,270464,"NSFTV_81"
"E2","Control",1,16,425394,"NSFTV_81"
"E2","Stress",1,16,288600,"NSFTV_81"
"E2","Control",1,17,494381,"NSFTV_81"
"E2","Stress",1,17,310579,"NSFTV_81"
"E2","Stress",1,18,328093,"NSFTV_81"
"E2","Control",1,18,495334,"NSFTV_81"
"E2","Stress",1,19,352691,"NSFTV_81"
"E2","Control",1,19,545630,"NSFTV_81"
"E2","Stress",1,20,291057,"NSFTV_81"
"E2","Control",1,20,506138,"NSFTV_81"
"E2","Stress",1,21,307866,"NSFTV_81"
"E2","Control",1,21,550159,"NSFTV_81"
"E3","Control",1,0,39802,"NSFTV_81"
"E3","Stress",1,0,41044,"NSFTV_81"
"E3","Stress",1,2,59426,"NSFTV_81"
"E3","Control",1,2,64789,"NSFTV_81"
"E3","Control",1,3,71215,"NSFTV_81"
"E3","Stress",1,3,68634,"NSFTV_81"
"E3","Stress",1,5,86041,"NSFTV_81"
"E3","Control",1,5,87032,"NSFTV_81"
"E3","Stress",1,6,94641,"NSFTV_81"
"E3","Control",1,6,98298,"NSFTV_81"
"E3","Stress",1,7,99936,"NSFTV_81"
"E3","Control",1,7,111001,"NSFTV_81"
"E3","Stress",1,8,106928,"NSFTV_81"
"E3","Control",1,8,120373,"NSFTV_81"
"E3","Control",1,9,136938,"NSFTV_81"
"E3","Stress",1,9,114578,"NSFTV_81"
"E3","Control",1,10,167206,"NSFTV_81"
"E3","Stress",1,10,133305,"NSFTV_81"
"E3","Stress",1,12,150843,"NSFTV_81"
"E3","Control",1,12,207539,"NSFTV_81"
"E3","Stress",1,13,158837,"NSFTV_81"
"E3","Control",1,13,211489,"NSFTV_81"
"E3","Stress",1,14,168755,"NSFTV_81"
"E3","Control",1,14,218601,"NSFTV_81"
"E3","Stress",1,15,183879,"NSFTV_81"
"E3","Control",1,15,242874,"NSFTV_81"
"E3","Stress",1,16,198302,"NSFTV_81"
"E3","Control",1,16,269657,"NSFTV_81"
"E3","Stress",1,17,208305,"NSFTV_81"
"E3","Control",1,17,288325,"NSFTV_81"
"E3","Stress",1,18,220133,"NSFTV_81"
"E3","Control",1,18,310110,"NSFTV_81"
"E3","Stress",1,19,248120,"NSFTV_81"
"E3","Control",1,19,339247,"NSFTV_81"
"E3","Stress",1,20,271211,"NSFTV_81"
"E3","Control",1,20,395447,"NSFTV_81"
"E3","Stress",1,21,297823,"NSFTV_81"
"E3","Control",1,21,434888,"NSFTV_81"
"E1","Stress",1,0,16911,"NSFTV_83"
"E1","Control",1,0,19315,"NSFTV_83"
"E1","Stress",1,2,27107,"NSFTV_83"
"E1","Control",1,2,28061,"NSFTV_83"
"E1","Stress",1,3,30551,"NSFTV_83"
"E1","Control",1,3,31190,"NSFTV_83"
"E1","Stress",1,5,40461,"NSFTV_83"
"E1","Control",1,5,40782,"NSFTV_83"
"E1","Stress",1,6,46963,"NSFTV_83"
"E1","Control",1,6,53737,"NSFTV_83"
"E1","Stress",1,7,54773,"NSFTV_83"
"E1","Control",1,7,56699,"NSFTV_83"
"E1","Control",1,8,68740,"NSFTV_83"
"E1","Stress",1,8,60662,"NSFTV_83"
"E1","Control",1,9,79462,"NSFTV_83"
"E1","Stress",1,9,62687,"NSFTV_83"
"E1","Control",1,10,93079,"NSFTV_83"
"E1","Stress",1,10,65171,"NSFTV_83"
"E1","Stress",1,11,67461,"NSFTV_83"
"E1","Control",1,11,99398,"NSFTV_83"
"E1","Control",1,12,108211,"NSFTV_83"
"E1","Stress",1,12,71949,"NSFTV_83"
"E1","Control",1,13,119743,"NSFTV_83"
"E1","Stress",1,13,80490,"NSFTV_83"
"E1","Control",1,14,135872,"NSFTV_83"
"E1","Stress",1,14,91814,"NSFTV_83"
"E1","Control",1,15,152527,"NSFTV_83"
"E1","Stress",1,15,97608,"NSFTV_83"
"E1","Control",1,16,163974,"NSFTV_83"
"E1","Stress",1,16,106039,"NSFTV_83"
"E1","Control",1,17,178230,"NSFTV_83"
"E1","Stress",1,17,120125,"NSFTV_83"
"E1","Control",1,18,198546,"NSFTV_83"
"E1","Stress",1,18,131460,"NSFTV_83"
"E1","Control",1,19,222900,"NSFTV_83"
"E1","Stress",1,19,147529,"NSFTV_83"
"E1","Control",1,20,239151,"NSFTV_83"
"E1","Stress",1,20,157775,"NSFTV_83"
"E2","Stress",1,0,30642,"NSFTV_83"
"E2","Control",1,0,32476,"NSFTV_83"
"E2","Stress",1,2,42098,"NSFTV_83"
"E2","Control",1,2,44977,"NSFTV_83"
"E2","Stress",1,3,47788,"NSFTV_83"
"E2","Control",1,3,50584,"NSFTV_83"
"E2","Control",1,5,65592,"NSFTV_83"
"E2","Stress",1,5,62664,"NSFTV_83"
"E2","Stress",1,6,66676,"NSFTV_83"
"E2","Control",1,6,73820,"NSFTV_83"
"E2","Stress",1,7,74603,"NSFTV_83"
"E2","Control",1,7,77631,"NSFTV_83"
"E2","Control",1,8,83205,"NSFTV_83"
"E2","Stress",1,8,78186,"NSFTV_83"
"E2","Control",1,9,91717,"NSFTV_83"
"E2","Stress",1,9,84461,"NSFTV_83"
"E2","Stress",1,10,88415,"NSFTV_83"
"E2","Control",1,10,95583,"NSFTV_83"
"E2","Control",1,11,100912,"NSFTV_83"
"E2","Stress",1,11,90936,"NSFTV_83"
"E2","Control",1,12,107627,"NSFTV_83"
"E2","Stress",1,12,93409,"NSFTV_83"
"E2","Control",1,13,122851,"NSFTV_83"
"E2","Stress",1,13,101646,"NSFTV_83"
"E2","Control",1,14,121554,"NSFTV_83"
"E2","Stress",1,14,102483,"NSFTV_83"
"E2","Control",1,15,132932,"NSFTV_83"
"E2","Stress",1,15,110025,"NSFTV_83"
"E2","Stress",1,16,110837,"NSFTV_83"
"E2","Control",1,16,139876,"NSFTV_83"
"E2","Control",1,17,146402,"NSFTV_83"
"E2","Stress",1,17,115101,"NSFTV_83"
"E2","Stress",1,18,119126,"NSFTV_83"
"E2","Control",1,18,153361,"NSFTV_83"
"E2","Control",1,19,165706,"NSFTV_83"
"E2","Stress",1,19,128251,"NSFTV_83"
"E2","Stress",1,20,142873,"NSFTV_83"
"E2","Control",1,20,179670,"NSFTV_83"
"E2","Stress",1,21,135297,"NSFTV_83"
"E2","Control",1,21,181223,"NSFTV_83"
"E3","Stress",1,0,19944,"NSFTV_83"
"E3","Control",1,0,21519,"NSFTV_83"
"E3","Control",1,2,29821,"NSFTV_83"
"E3","Stress",1,2,30637,"NSFTV_83"
"E3","Stress",1,3,33073,"NSFTV_83"
"E3","Control",1,3,34476,"NSFTV_83"
"E3","Stress",1,5,41333,"NSFTV_83"
"E3","Control",1,5,41265,"NSFTV_83"
"E3","Control",1,6,43507,"NSFTV_83"
"E3","Stress",1,6,45568,"NSFTV_83"
"E3","Stress",1,7,48185,"NSFTV_83"
"E3","Control",1,7,46261,"NSFTV_83"
"E3","Stress",1,8,53300,"NSFTV_83"
"E3","Control",1,8,49428,"NSFTV_83"
"E3","Control",1,9,56191,"NSFTV_83"
"E3","Stress",1,9,59759,"NSFTV_83"
"E3","Stress",1,10,68304,"NSFTV_83"
"E3","Control",1,10,62855,"NSFTV_83"
"E3","Stress",1,11,75271,"NSFTV_83"
"E3","Control",1,11,69382,"NSFTV_83"
"E3","Control",1,12,78900,"NSFTV_83"
"E3","Stress",1,12,81711,"NSFTV_83"
"E3","Stress",1,13,82697,"NSFTV_83"
"E3","Control",1,13,81607,"NSFTV_83"
"E3","Stress",1,14,89445,"NSFTV_83"
"E3","Control",1,14,85722,"NSFTV_83"
"E3","Control",1,15,91561,"NSFTV_83"
"E3","Stress",1,15,101023,"NSFTV_83"
"E3","Stress",1,16,106992,"NSFTV_83"
"E3","Control",1,16,99476,"NSFTV_83"
"E3","Stress",1,17,114907,"NSFTV_83"
