NSFTV.ID,PSA_8_2013,PSA_9_2013,PSA_11_2013,PSA_12_2013,PSA_14_2013,PSA_15_2013,PSA_16_2013,PSA_17_2013,PSA_18_2013,PSA_19_2013,PSA_20_2013,PSA_21_2013,PSA_22_2013,PSA_23_2013,PSA_24_2013,PSA_25_2013,PSA_26_2013,PSA_27_2013,PSA_19_2014,PSA_21_2014,PSA_22_2014,PSA_25_2014,PSA_26_2014,PSA_27_2014,PSA_28_2014,PSA_29_2014,PSA_30_2014,PSA_31_2014,PSA_32_2014,PSA_33_2014,PSA_34_2014,PSA_35_2014,PSA_36_2014,PSA_37_2014,PSA_38_2014,PSA_39_2014,PSA_40_2014,PSA_41_2014
NSFTV_638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_64,3040.506654,3497.402805,5239.483804,6126.512223,8699.924758,10930.69555,12098.63848,13343.17382,15901.08582,20121.6708,24570.75182,29441.63989,37341.84435,43512.18439,50433.38142,60105.57192,71991.44575,83371.47656,32438.53728,42382.56169,48209.26313,63050.91262,72567.77211,83646.46093,95818.86151,108813.9557,123502.0116,140520.1473,151822.9401,172393.3692,191448.3544,211092.9268,234265.8642,264000.9536,284453.8285,310592.2606,334912.1311,363026.1372
NSFTV_640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_641,2207.839987,2486.736139,4021.817138,5018.17889,6110.258091,7569.19555,9342.971817,10796.17382,12618.25248,15659.00413,21103.58516,26031.80656,32202.34435,39537.01772,46013.54809,54962.57192,63080.94575,75364.14323,21682.53728,29965.39503,35688.76313,50181.24595,58194.91862,66359.6276,77547.19484,89238.289,102191.8449,114092.1473,127876.7734,142411.5359,157390.3544,179167.2601,203162.8642,229496.4536,258392.8285,287906.2606,316482.7978,356493.2244
NSFTV_642,4381.339987,5531.069472,9022.650471,11052.67889,17701.59142,22259.02888,26539.63848,32303.67382,39250.25248,47750.00413,57756.75182,72006.47323,89808.84435,110384.5177,128568.0481,152906.9053,179231.4457,210651.8099,58942.87061,82844.06169,97217.26313,130451.4126,148527.5853,170657.7943,191154.0282,209956.6223,224844.3449,264076.4806,285020.2734,311193.5359,337200.0211,370884.5934,401035.1975,453513.1203,461020.8285,481511.2606,477935.7978,521261.3039
NSFTV_643,4597.839987,5760.736139,9197.817138,11411.01222,18115.42476,23969.19555,29616.80515,34971.34049,43828.58582,53434.83747,68003.91849,83485.80656,104593.6777,128066.8511,149742.3814,182321.7386,207296.7791,241198.4766,68310.03728,94645.89503,115865.2631,162204.246,189585.7519,217730.7943,246777.3615,275508.4557,304412.3449,364521.2803,391987.4401,412817.7025,449739.8544,486856.5934,542646.5308,580386.9536,592997.4951,615794.7606,602755.6311,658790.4705
NSFTV_644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_647,2397.339987,3415.069472,5566.983804,6907.17889,10819.59142,13493.69555,17092.13848,21059.50716,24145.41915,29752.33747,37859.91849,47953.80656,60422.01102,72954.18439,86328.71475,102703.7386,126122.1124,148612.1432,39464.37061,57177.39503,67037.26313,88851.07928,103004.7519,118217.9609,136987.5282,156685.289,177670.0116,215951.7803,226634.6067,258002.3692,285956.6341,315297.2601,352369.8642,390075.2869,427312.8285,465710.9273,508749.7978,546497.9705
NSFTV_648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_65,3755.839987,5013.236139,7434.983804,8959.845556,14268.25809,16555.19555,18112.13848,21256.84049,26451.75248,31689.6708,38272.91849,48936.13989,61840.84435,71415.85105,84093.21475,101975.2386,114914.6124,133431.6432,49643.37061,70273.06169,81064.42979,106082.0793,120198.9186,137735.9609,156646.6948,178488.289,199126.0278,227493.1473,248588.6067,271138.3692,299717.6877,337036.2601,365226.3642,403627.1203,433162.1618,474775.594,526865.1311,560386.4705
NSFTV_651,3503.173321,4442.069472,6938.317138,9424.512223,12496.75809,15705.36222,19280.97182,23146.17382,27272.08582,34474.83747,43458.08516,52460.47323,64141.67768,76194.85105,89319.71475,109376.2386,125191.1124,150361.1432,39703.87061,58530.72836,67963.42979,91020.91262,106407.4186,119490.9609,139252.1948,158269.289,181443.6783,211383.2803,228994.2734,252739.7025,278845.0211,308453.2601,342052.8642,381674.2869,416847.9951,454296.4273,493844.6311,529809.1372
NSFTV_652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_66,2469.506654,2780.902805,4241.317138,5599.345556,7962.758091,10191.52888,12337.80515,14348.50716,17882.41915,22475.6708,28272.08516,33435.47323,42857.17768,52771.01772,62025.54809,76593.57192,90525.77908,106469.1432,39200.20394,56336.06169,64559.59646,87621.91262,103218.4186,121260.2943,136502.0282,158359.789,183260.1783,206816.9806,230695.6067,258805.7025,285111.5211,315379.4268,348606.0308,392376.9536,425480.3285,466985.7606,506944.2978,539306.1372
NSFTV_67,2486.506654,3437.902805,5330.317138,6800.67889,11579.42476,13120.52888,15278.30515,18261.00716,22293.58582,26961.6708,31964.75182,42818.80656,55455.01102,64036.18439,72921.21475,90787.90526,107864.6124,125627.9766,34643.87061,48370.39503,60067.09646,76534.74595,91494.75195,100409.4609,114488.6948,133979.4557,149797.1783,171038.4806,183812.1067,211784.0359,236755.0211,262153.0934,289483.5308,312520.7869,346739.9951,369274.4273,377199.7978,421837.8039
NSFTV_68,2892.006654,3700.069472,5330.817138,6175.345556,9578.424758,10934.69555,12928.13848,15271.84049,18586.58582,22663.00413,28506.25182,35532.97323,44258.84435,53687.51772,61570.21475,75778.40526,88313.94575,105042.9766,38480.03728,50396.39503,59980.59646,77390.57928,90000.75195,101515.6418,121152.5282,142062.9557,161009.1783,188446.6473,211112.4401,236981.2025,258551.0211,295266.4268,324982.0308,367260.2869,405385.4951,437691.4273,461732.6311,464268.4744
NSFTV_69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_7,2136.839987,2737.152805,4684.733804,5468.762223,7757.508091,9408.778883,11367.22182,13143.84049,15044.08582,19228.6708,25244.75182,29777.22323,37266.67768,45986.35105,56004.54809,69743.65526,82120.44575,96651.47656,29830.41796,39251.07178,45200.32341,59220.34939,69014.33043,83839.72514,98793.63216,113606.0651,131420.6968,154793.9806,169676.0686,194366.609,212305.7078,243917.306,270304.8553,294570.9219,321782.2808,344365.8226,374807.2344,405358.2431
NSFTV_70,3620.006654,4850.902805,7696.317138,9208.512223,14892.92476,18798.36222,22419.47182,26499.17382,31422.58582,37782.83747,46183.25182,56936.30656,70586.01102,84033.35105,100457.2148,121958.0719,141268.6124,163973.4766,47908.20394,67386.22836,77696.42979,101400.4126,116472.9186,135812.6276,155678.1948,179821.4557,203195.3449,206925.0303,253522.4401,284693.2025,309003.6341,357466.5934,390660.8642,429456.6203,473360.6618,518658.4273,564387.1311,611882.9744
NSFTV_71,3227.339987,3898.569472,6648.817138,8356.845556,13195.25809,16442.86222,20773.30515,25326.50716,29809.41915,36473.83747,46169.75182,59570.97323,73315.17768,90275.35105,109718.8814,133743.5719,154038.6124,176740.8099,56861.53728,79289.39503,94817.92979,128377.4126,145288.0853,152974.4609,192071.6948,212118.6223,234185.8449,280010.2803,292473.7734,311645.0359,332892.1877,361515.0934,392818.5308,449627.1203,453049.6618,491178.2606,528183.4644,540650.9705
NSFTV_72,3364.339987,4091.902805,6554.483804,8706.17889,13734.42476,17780.69555,22004.30515,25877.17382,32288.58582,39919.50413,50871.91849,62479.80656,78253.67768,93218.85105,114846.8814,131270.9053,152946.9457,175038.9766,43610.2759,65482.29152,78323.14256,111798.5391,129459.595,151742.4325,177295.8202,197859.7369,220505.3912,250743.2803,277234.6831,305771.8897,332894.3976,364578.4183,405400.382,425501.517,457452.9237,488177.6367,500763.4246,532809.9253
NSFTV_73,4205.339987,5139.736139,7685.483804,9842.012223,15557.84142,18120.77888,22028.47182,27319.92382,32660.66915,39621.9208,50199.83516,63027.63989,79102.76102,94074.85105,110094.8814,135841.2386,158562.0291,186301.1432,51051.91796,72090.82178,84177.94841,110467.8494,125658.4554,151886.4751,175820.3822,196686.1547,223363.1968,239512.4806,280521.0686,314456.859,338792.4578,375201.431,419262.3553,469844.9219,518125.6558,568080.4476,609357.6094,653000.0033
NSFTV_74,3926.339987,4859.069472,7731.150471,9396.595556,14785.34142,17912.11222,21402.47182,25544.92382,31380.41915,38634.75413,48008.25182,60453.05656,75189.34435,91130.51772,107224.1314,129139.8219,151296.0291,177608.2266,58114.41796,85626.19678,99986.44841,130062.0994,149395.7054,173586.8501,197681.1322,224769.6901,250062.1968,305538.6473,312618.5686,339318.234,368832.0828,407993.556,448719.8553,505906.9219,549312.2808,580662.8226,618682.5184,669039.7431
NSFTV_75,3216.506654,4165.569472,5953.483804,7396.512223,11045.59142,13580.02888,15763.63848,17122.84049,20792.58582,25009.25413,30452.08516,37380.80656,46057.09435,55374.51772,63183.46475,77198.65526,87671.44575,103678.4766,34065.54296,46260.32178,55353.19841,74221.22439,84611.45184,97430.60014,113092.0072,130896.3151,147102.0001,167094.814,188432.1936,211265.734,234198.7078,263217.181,291940.6053,325064.9219,356857.6558,387741.5726,426618.3594,467650.2431
NSFTV_76,4004.339987,4925.402805,8037.983804,9457.17889,14076.09142,17760.36222,21362.22182,24383.59049,29766.66915,37991.1708,48349.41849,59040.22323,72222.67768,85762.85105,102594.6314,126284.3219,147562.6957,172894.6432,48742.16796,70303.69678,84204.19841,113950.0994,129786.8304,153820.3501,177359.1322,200877.3151,226531.5718,275047.4806,286720.8186,324006.859,351107.7078,386402.931,425018.1053,469932.9288,490121.7808,531661.3226,558949.6094,584456.1181
NSFTV_77,4205.173321,5325.736139,8125.150471,10555.17889,15521.34142,19678.77888,24056.22182,27323.09049,33203.41915,40530.75413,51248.33516,61290.22323,75000.17768,91970.18439,105505.7148,124613.2386,142647.5291,166717.2266,44057.29296,61787.82178,72533.32341,91988.72439,104176.4554,125330.4751,146549.5072,165158.0651,183984.9468,223153.1473,237140.9436,266908.859,302249.7078,332291.056,373290.2444,401763.1719,437362.9058,472929.3226,502580.3594,539554.2431
NSFTV_78,5937.339987,7264.236139,11853.9838,15118.34556,22259.75809,27575.19555,33935.63848,39927.17382,49141.25248,60245.33747,72444.75182,88293.13989,104305.6777,125391.6844,149796.3814,181608.9053,205270.2791,241861.9766,69132.53728,93749.72836,104447.5965,141881.5793,162402.9186,182799.6276,209422.5282,236552.789,270656.6783,324332.5303,342108.9401,382740.8692,420673.5211,467505.4268,514871.8642,563716.9536,597109.8285,639460.094,687072.4644,697373.2244
NSFTV_79,2941.839987,3521.569472,5682.817138,7045.845556,8951.258091,11802.69555,13738.63848,14948.84049,17176.08582,22243.6708,28502.75182,32639.80656,40214.51102,50622.68439,58974.71475,69165.57192,77850.94575,91382.8099,29300.20394,41220.89503,48729.92979,66375.07928,74786.25195,84402.46093,95793.52817,106281.4557,119018.0116,131072.9806,146985.9401,162528.3692,179710.6877,201478.2601,228372.8642,253384.9536,281785.3285,311484.7606,343855.1311,378409.1372
NSFTV_8,3259.923321,3889.319472,6026.150471,7395.92889,11416.09142,14305.69555,17237.22182,20222.00716,24649.33582,31615.1708,39900.41849,49217.97323,64099.09435,77612.93439,93101.88142,115923.3219,133453.2791,157656.6432,38041.16796,51410.82178,59546.82341,86171.72439,98118.58043,110850.4751,127672.8822,148187.0651,173475.6968,201676.1473,218584.3186,248290.359,276891.8328,315910.431,353166.9803,383535.0469,422872.2808,460636.0726,506185.3594,551378.2431
NSFTV_80,3607.339987,4457.236139,6794.817138,8442.845556,12389.25809,14863.86222,16510.47182,18991.67382,24386.41915,29133.6708,36489.08516,44521.80656,57106.67768,66570.01772,80134.38142,94256.07192,108141.4457,129963.3099,43988.37061,58728.39503,67121.59646,83871.74595,97625.75195,111426.2943,124781.3615,140019.4557,158407.5116,178116.6473,197412.4401,221036.2025,240586.5211,266523.7601,288587.5308,320855.7869,353842.8285,386542.7606,415373.1311,443125.1372
NSFTV_81,3673.339987,4970.069472,7865.317138,9401.345556,15357.42476,17256.02888,21733.13848,27363.00716,32947.91915,37181.50413,46429.75182,57121.47323,67441.34435,81407.85105,94414.21475,117502.9053,134411.6124,154943.8099,49012.03728,67106.89503,78288.92979,103983.5793,117932.5853,134127.7943,153887.3615,173447.4557,199995.8449,224265.7803,244921.2734,267562.0359,299397.1877,328264.0934,366633.3642,404344.6203,429602.9951,469282.9273,490475.9644,532375.1372
NSFTV_83,2485.673321,2804.569472,4677.317138,5783.17889,8194.758091,9781.862217,11406.47182,12221.17382,14402.75248,18710.83747,23440.58516,26902.63989,32905.67768,38648.51772,45706.21475,53848.23859,62393.27908,73536.64323,28533.99194,40307.06169,45883.92979,60062.57928,68101.58528,75698.96093,86531.69484,97139.95567,107771.4991,118069.814,129005.4401,143562.8692,156004.0211,173282.0934,188693.1975,208819.9536,226165.8285,247625.594,269112.2978,289280.9744
NSFTV_84,3065.923321,3918.319472,6280.983804,7758.17889,11277.34142,14156.11222,16645.13848,19165.50716,22848.33582,28412.33747,36153.50182,44766.22323,55028.01102,65827.60105,76726.71475,92669.32192,106649.5291,125763.1432,42412.54296,62193.32178,72303.07341,97523.72439,113950.0804,130876.1001,149412.1322,173244.4401,197516.6968,233415.314,249433.8186,275977.109,307896.9578,342958.306,380987.4803,423354.0469,461341.1558,500379.5726,540901.4844,560503.8366
NSFTV_85,3642.006654,4563.069472,6841.317138,8493.345556,13188.50809,16524.02888,20110.38848,23467.00716,28366.66915,36326.25413,45052.50182,53140.88989,63993.09435,76137.26772,90874.96475,110984.1553,125920.1957,148113.4766,46280.29296,69558.44678,78494.94841,106961.2244,121983.4554,138829.3501,154747.1322,176168.4401,197397.5718,219572.2299,249308.1936,277815.734,304008.3328,337783.181,369103.8553,406348.0469,436453.5308,475863.6976,513303.9844,560034.2431
NSFTV_86,5253.339987,6357.569472,8399.317138,10622.51222,16364.92476,19000.02888,22013.80515,26489.50716,31614.91915,36120.83747,42663.91849,53744.30656,69402.67768,81221.18439,95210.04809,115747.5719,136727.4457,161856.8099,55921.70394,73446.06169,83775.26313,107962.9126,122747.4186,146213.6276,171767.0282,192545.289,212268.3449,241180.314,268339.7734,301016.5359,324149.1877,353283.0934,383094.1975,411971.7869,442736.9951,480976.2606,512016.2978,537869.3039
NSFTV_87,4751.839987,6176.569472,8610.150471,10030.01222,15096.75809,17172.52888,20014.80515,23228.00716,28989.91915,34166.50413,40638.41849,50416.30656,62464.67768,73554.35105,84913.21475,101459.7386,115875.4457,135644.6432,32779.87061,45611.89503,54524.76313,67650.57928,75774.08528,90191.6276,106682.3615,122152.289,136850.6783,154156.6473,169266.7734,182870.7025,200627.1877,225695.7601,251740.8642,273285.6203,300011.9951,326348.594,361816.7978,387961.3039
NSFTV_88,3101.006654,3457.319472,5679.067138,6851.512223,9298.008091,11805.77888,14531.88848,17069.92382,19518.41915,22690.58747,29606.66849,37867.38989,47519.01102,57695.68439,70003.79809,85982.98859,100264.5291,117740.8932,36169.04296,47749.69678,54207.07341,71126.72439,79589.83043,92708.60014,108019.8822,124392.9401,141471.3218,145946.1473,177247.1936,198937.109,218934.7078,240954.431,266587.1053,298485.5469,327883.1558,357894.0726,389812.7344,423468.7431
NSFTV_89,3245.339987,4485.402805,6873.317138,8182.345556,12921.92476,16069.36222,19412.97182,21903.34049,25724.25248,32395.50413,40272.58516,49700.47323,64604.34435,80449.85105,94936.54809,113902.2386,134414.1124,165074.4766,37129.70394,50508.22836,58491.92979,78050.24595,88471.25195,101086.9609,119836.5282,140374.9557,159453.6783,167885.5303,202459.7734,230616.0359,261317.3544,293729.4268,325501.3642,361003.7869,391079.4951,431824.594,454511.4644,492513.6372
NSFTV_9,2887.673321,3590.069472,5356.817138,6366.345556,8875.591425,10551.52888,12305.63848,14975.67382,17110.58582,19662.1708,23824.41849,29664.13989,37519.51102,43695.18439,47746.88142,51445.23859,60710.61241,70250.64323,39887.0259,55686.04152,63550.14256,74011.28908,78635.84499,83725.93252,93167.82019,101393.2369,111703.1412,127577.0303,135191.6831,141659.3897,150391.1476,157269.4183,170810.882,188195.267,211071.4237,232461.1367,253149.6746,278951.9253
NSFTV_90,3627.673321,4811.569472,7403.983804,9134.512223,14259.59142,17767.86222,22245.80515,27578.50716,32393.25248,39496.00413,49526.91849,59575.80656,76692.84435,94036.85105,111009.5481,127885.9053,151891.1124,180056.9766,49882.0259,67027.79152,80592.64256,104039.0391,120762.845,139758.4325,158991.8202,180955.2369,201309.1412,224472.7803,247858.4331,274475.1397,310611.6476,350465.6683,396133.632,440200.017,478134.4237,528586.1367,549716.4246,581117.4253
NSFTV_91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_92,3065.756654,4020.069472,5946.483804,6523.345556,10033.34142,11737.77888,13267.30515,14957.84049,19084.50248,23241.75413,28823.83516,34986.05656,44623.84435,55375.76772,64482.79809,77988.32192,89460.61241,105558.3932,37642.54296,50764.94678,59169.32341,80619.47439,91723.58043,105285.8501,123417.8822,142049.8151,161225.1968,195266.814,202633.1936,227899.734,253043.2078,288956.681,323023.1053,352995.1719,383715.2808,418037.0726,458807.2344,490462.7431
NSFTV_93,3007.506654,4040.486139,6091.400471,7559.345556,11856.09142,14521.86222,16962.63848,20535.92382,24164.75248,29046.75413,35772.41849,43988.13989,53848.26102,61811.35105,71141.54809,85183.48859,94368.11241,107722.0599,42484.66796,59177.32178,69312.07341,92890.22439,104307.3304,121075.4751,138414.5072,152824.5651,166947.3218,172037.9806,198511.6936,223603.859,242909.9578,266009.931,290251.2303,318553.9219,343893.2808,371425.1976,406899.4844,439548.3681
NSFTV_94,2249.506654,2570.236139,3851.150471,4652.345556,7041.091425,8287.528883,10709.30515,11990.84049,13715.08582,17476.83747,22556.75182,27447.47323,35827.01102,43965.01772,51061.38142,62732.40526,71745.44575,86446.8099,29372.87061,40407.72836,46922.92979,60732.24595,69559.91862,79739.1276,91682.52817,104926.1223,117927.0116,151125.2803,147806.1067,164645.0359,181173.8544,198019.4268,215918.3642,240895.7869,266500.1618,292725.9273,320945.9644,341202.1372
NSFTV_96,3330.839987,4206.569472,6374.817138,8246.845556,12869.59142,15632.86222,19264.47182,23137.00716,27939.08582,32653.33747,40642.75182,50871.63989,64437.34435,75359.18439,88290.71475,110720.4053,128362.1124,147220.6432,38791.70394,55749.89503,62982.59646,85443.24595,92424.25195,104000.2943,122400.1948,146155.6223,158064.6783,181669.314,190369.9401,222511.0359,238912.0341,275732.0934,302598.8642,347903.9536,367419.6618,390702.9273,418079.9644,468033.4705
NSFTV_97,3998.506654,4513.902805,7887.150471,9499.17889,13233.92476,17361.02888,19968.47182,23041.50716,29533.75248,36376.50413,44240.58516,55196.97323,69069.51102,80381.18439,92961.38142,109355.9053,126805.4457,145051.1432,46040.53728,64218.56169,73925.92979,98475.41262,112761.4186,130388.6276,147149.8615,163652.289,183648.0116,204873.4806,225424.1067,253737.3692,277643.8544,305379.9268,331781.6975,367151.9536,404340.1618,437845.4273,482954.9644,532831.4705
NSFTV_98,3100.839987,3736.402805,5738.483804,6703.17889,9372.591425,11477.52888,13725.13848,15850.50716,19296.08582,22842.00413,29289.75182,36559.30656,45082.01102,54280.68439,65768.21475,82736.07192,95853.77908,114050.1432,34991.20394,48714.89503,53408.26313,71389.91262,79899.58528,94544.1276,107570.3615,125603.6223,141374.5116,142219.5303,175584.9401,199446.7025,216093.8544,245455.0934,267829.3642,294310.6203,329335.9951,364152.7606,403530.6311,446837.4705
NSFTV_99,3249.089987,4125.736139,7113.817138,8437.012223,13101.25809,16576.61222,20233.47182,23562.00716,28910.83582,35414.25413,45356.83516,55414.30656,68842.51102,86515.51772,102026.2148,124394.8219,143858.8624,169871.3932,46877.91796,64551.94678,74321.82341,100702.0994,114779.4554,128239.9751,145872.6322,172186.4401,194938.9468,209452.1473,241861.1936,273486.234,306000.9578,343272.681,384858.7303,428566.5469,475026.7808,518398.8226,574957.8594,625120.9931
