"NSFTV.ID","PSA","Treatment","Exp","Rep","DayOfImaging"
"NSFTV_40",8956,"Control","E3","1","3"
"NSFTV_41",6081,"Control","E3","1","3"
"NSFTV_43",6622,"Control","E3","1","3"
"NSFTV_44",6161,"Control","E3","1","3"
"NSFTV_45",4512,"Control","E3","1","3"
"NSFTV_46",12280,"Control","E3","1","3"
"NSFTV_49",9507,"Control","E3","1","3"
"NSFTV_5",6417,"Control","E3","1","3"
"NSFTV_50",5958,"Control","E3","1","3"
"NSFTV_51",8260,"Control","E3","1","3"
"NSFTV_52",6686,"Control","E3","1","3"
"NSFTV_53",5604,"Control","E3","1","3"
"NSFTV_54",6627,"Control","E3","1","3"
"NSFTV_55",9221,"Control","E3","1","3"
"NSFTV_56",7137,"Control","E3","1","3"
"NSFTV_57",9984,"Control","E3","1","3"
"NSFTV_58",13198,"Control","E3","1","3"
"NSFTV_59",9766,"Control","E3","1","3"
"NSFTV_6",7399,"Control","E3","1","3"
"NSFTV_60",6929,"Control","E3","1","3"
"NSFTV_61",8684,"Control","E3","1","3"
"NSFTV_616",7412,"Control","E3","1","3"
"NSFTV_618",7793,"Control","E3","1","3"
"NSFTV_619",3830,"Control","E3","1","3"
"NSFTV_62",5009,"Control","E3","1","3"
"NSFTV_620",8138,"Control","E3","1","3"
"NSFTV_621",4124,"Control","E3","1","3"
"NSFTV_622",4883,"Control","E3","1","3"
"NSFTV_623",7956,"Control","E3","1","3"
"NSFTV_624",5599,"Control","E3","1","3"
"NSFTV_625",3761,"Control","E3","1","3"
"NSFTV_626",11549,"Control","E3","1","3"
"NSFTV_627",6615,"Control","E3","1","3"
"NSFTV_629",6755,"Control","E3","1","3"
"NSFTV_63",4414,"Control","E3","1","3"
"NSFTV_633",7650,"Control","E3","1","3"
"NSFTV_634",4279,"Control","E3","1","3"
"NSFTV_64",3636,"Control","E3","1","3"
"NSFTV_641",3417,"Control","E3","1","3"
"NSFTV_642",9154,"Control","E3","1","3"
"NSFTV_643",10703,"Control","E3","1","3"
"NSFTV_647",5406,"Control","E3","1","3"
"NSFTV_65",7103,"Control","E3","1","3"
"NSFTV_651",7893,"Control","E3","1","3"
"NSFTV_66",4195,"Control","E3","1","3"
"NSFTV_67",6792,"Control","E3","1","3"
"NSFTV_68",4414,"Control","E3","1","3"
"NSFTV_7",5524,"Control","E3","1","3"
"NSFTV_70",9583,"Control","E3","1","3"
"NSFTV_71",6225,"Control","E3","1","3"
"NSFTV_72",7297,"Control","E3","1","3"
"NSFTV_73",10434,"Control","E3","1","3"
"NSFTV_74",6333,"Control","E3","1","3"
"NSFTV_75",8454,"Control","E3","1","3"
"NSFTV_76",7388,"Control","E3","1","3"
"NSFTV_77",8582,"Control","E3","1","3"
"NSFTV_78",13926,"Control","E3","1","3"
"NSFTV_79",6158,"Control","E3","1","3"
"NSFTV_8",7091,"Control","E3","1","3"
"NSFTV_80",5281,"Control","E3","1","3"
"NSFTV_81",7493,"Control","E3","1","3"
"NSFTV_83",4939,"Control","E3","1","3"
"NSFTV_84",5553,"Control","E3","1","3"
"NSFTV_85",9114,"Control","E3","1","3"
"NSFTV_86",8874,"Control","E3","1","3"
"NSFTV_87",8505,"Control","E3","1","3"
"NSFTV_88",7146,"Control","E3","1","3"
"NSFTV_89",7707,"Control","E3","1","3"
"NSFTV_9",5830,"Control","E3","1","3"
"NSFTV_90",6671,"Control","E3","1","3"
"NSFTV_92",7370,"Control","E3","1","3"
"NSFTV_93",8142,"Control","E3","1","3"
"NSFTV_94",3747,"Control","E3","1","3"
"NSFTV_96",6473,"Control","E3","1","3"
"NSFTV_97",8601,"Control","E3","1","3"
"NSFTV_98",6590,"Control","E3","1","3"
"NSFTV_99",10140,"Control","E3","1","3"
"NSFTV_1",NA,"Control","E3","1","4"
"NSFTV_10",5992,"Control","E3","1","4"
"NSFTV_101",5291,"Control","E3","1","4"
"NSFTV_102",7241,"Control","E3","1","4"
"NSFTV_103",5030,"Control","E3","1","4"
"NSFTV_104",7819,"Control","E3","1","4"
"NSFTV_105",10609,"Control","E3","1","4"
"NSFTV_106",15795,"Control","E3","1","4"
"NSFTV_107",10619,"Control","E3","1","4"
"NSFTV_108",6052,"Control","E3","1","4"
"NSFTV_109",8913,"Control","E3","1","4"
"NSFTV_11",17340,"Control","E3","1","4"
"NSFTV_112",8234,"Control","E3","1","4"
"NSFTV_113",10260,"Control","E3","1","4"
"NSFTV_114",10740,"Control","E3","1","4"
"NSFTV_115",9542,"Control","E3","1","4"
"NSFTV_116",7370,"Control","E3","1","4"
"NSFTV_117",11077,"Control","E3","1","4"
"NSFTV_118",12453,"Control","E3","1","4"
"NSFTV_120",8643,"Control","E3","1","4"
"NSFTV_121",10682,"Control","E3","1","4"
"NSFTV_122",10020,"Control","E3","1","4"
"NSFTV_123",10258,"Control","E3","1","4"
"NSFTV_124",8109,"Control","E3","1","4"
"NSFTV_125",14237,"Control","E3","1","4"
"NSFTV_128",5404,"Control","E3","1","4"
"NSFTV_129",7028,"Control","E3","1","4"
"NSFTV_13",12709,"Control","E3","1","4"
"NSFTV_130",9646,"Control","E3","1","4"
"NSFTV_131",9494,"Control","E3","1","4"
"NSFTV_132",13165,"Control","E3","1","4"
"NSFTV_133",4654,"Control","E3","1","4"
"NSFTV_134",10195,"Control","E3","1","4"
"NSFTV_135",7884,"Control","E3","1","4"
"NSFTV_139",5054,"Control","E3","1","4"
"NSFTV_14",8008,"Control","E3","1","4"
"NSFTV_140",11638,"Control","E3","1","4"
"NSFTV_141",10229,"Control","E3","1","4"
"NSFTV_142",14569,"Control","E3","1","4"
"NSFTV_143",6066,"Control","E3","1","4"
"NSFTV_144",4385,"Control","E3","1","4"
"NSFTV_145",7411,"Control","E3","1","4"
"NSFTV_146",11531,"Control","E3","1","4"
"NSFTV_147",5656,"Control","E3","1","4"
"NSFTV_148",13487,"Control","E3","1","4"
"NSFTV_149",7390,"Control","E3","1","4"
"NSFTV_15",7733,"Control","E3","1","4"
"NSFTV_150",7270,"Control","E3","1","4"
"NSFTV_151",4957,"Control","E3","1","4"
"NSFTV_152",7376,"Control","E3","1","4"
"NSFTV_153",7828,"Control","E3","1","4"
"NSFTV_154",12569,"Control","E3","1","4"
"NSFTV_155",10822,"Control","E3","1","4"
"NSFTV_156",8661,"Control","E3","1","4"
"NSFTV_157",6557,"Control","E3","1","4"
"NSFTV_158",6186,"Control","E3","1","4"
"NSFTV_159",10642,"Control","E3","1","4"
"NSFTV_16",8372,"Control","E3","1","4"
"NSFTV_160",5886,"Control","E3","1","4"
"NSFTV_161",7314,"Control","E3","1","4"
"NSFTV_162",10134,"Control","E3","1","4"
"NSFTV_163",8445,"Control","E3","1","4"
"NSFTV_164",NA,"Control","E3","1","4"
"NSFTV_165",12016,"Control","E3","1","4"
"NSFTV_166",13011,"Control","E3","1","4"
"NSFTV_167",3312,"Control","E3","1","4"
"NSFTV_168",13178,"Control","E3","1","4"
"NSFTV_169",8213,"Control","E3","1","4"
"NSFTV_17",8464,"Control","E3","1","4"
"NSFTV_171",9782,"Control","E3","1","4"
"NSFTV_172",6873,"Control","E3","1","4"
"NSFTV_173",4856,"Control","E3","1","4"
"NSFTV_174",9466,"Control","E3","1","4"
"NSFTV_176",6578,"Control","E3","1","4"
"NSFTV_177",8698,"Control","E3","1","4"
"NSFTV_179",12272,"Control","E3","1","4"
"NSFTV_18",14462,"Control","E3","1","4"
"NSFTV_180",6245,"Control","E3","1","4"
"NSFTV_182",7007,"Control","E3","1","4"
"NSFTV_183",10651,"Control","E3","1","4"
"NSFTV_184",11171,"Control","E3","1","4"
"NSFTV_185",8661,"Control","E3","1","4"
"NSFTV_186",6552,"Control","E3","1","4"
"NSFTV_187",5260,"Control","E3","1","4"
"NSFTV_188",8017,"Control","E3","1","4"
"NSFTV_189",9371,"Control","E3","1","4"
"NSFTV_19",13793,"Control","E3","1","4"
"NSFTV_190",5882,"Control","E3","1","4"
"NSFTV_191",12133,"Control","E3","1","4"
"NSFTV_192",6478,"Control","E3","1","4"
"NSFTV_193",8290,"Control","E3","1","4"
"NSFTV_195",7123,"Control","E3","1","4"
"NSFTV_198",7864,"Control","E3","1","4"
"NSFTV_199",10158,"Control","E3","1","4"
"NSFTV_200",13717,"Control","E3","1","4"
"NSFTV_202",9171,"Control","E3","1","4"
"NSFTV_203",8031,"Control","E3","1","4"
"NSFTV_205",6551,"Control","E3","1","4"
"NSFTV_206",10477,"Control","E3","1","4"
"NSFTV_207",14852,"Control","E3","1","4"
"NSFTV_208",7884,"Control","E3","1","4"
"NSFTV_209",11313,"Control","E3","1","4"
"NSFTV_21",12528,"Control","E3","1","4"
"NSFTV_211",7867,"Control","E3","1","4"
"NSFTV_213",7954,"Control","E3","1","4"
"NSFTV_214",5805,"Control","E3","1","4"
"NSFTV_215",13098,"Control","E3","1","4"
"NSFTV_216",6426,"Control","E3","1","4"
"NSFTV_217",7079,"Control","E3","1","4"
"NSFTV_218",4347,"Control","E3","1","4"
"NSFTV_219",12063,"Control","E3","1","4"
"NSFTV_220",6381,"Control","E3","1","4"
"NSFTV_221",12307,"Control","E3","1","4"
"NSFTV_222",14909,"Control","E3","1","4"
"NSFTV_223",6861,"Control","E3","1","4"
"NSFTV_224",11966,"Control","E3","1","4"
"NSFTV_225",6285,"Control","E3","1","4"
"NSFTV_226",13966,"Control","E3","1","4"
"NSFTV_227",9241,"Control","E3","1","4"
"NSFTV_228",12276,"Control","E3","1","4"
"NSFTV_229",13533,"Control","E3","1","4"
"NSFTV_23",8004,"Control","E3","1","4"
"NSFTV_231",10731,"Control","E3","1","4"
"NSFTV_233",6837,"Control","E3","1","4"
"NSFTV_234",13128,"Control","E3","1","4"
"NSFTV_235",15341,"Control","E3","1","4"
"NSFTV_236",6584,"Control","E3","1","4"
"NSFTV_237",9194,"Control","E3","1","4"
"NSFTV_239",9095,"Control","E3","1","4"
"NSFTV_24",12016,"Control","E3","1","4"
"NSFTV_240",7859,"Control","E3","1","4"
"NSFTV_241",9006,"Control","E3","1","4"
"NSFTV_242",7991,"Control","E3","1","4"
"NSFTV_243",8156,"Control","E3","1","4"
"NSFTV_244",15682,"Control","E3","1","4"
"NSFTV_245",8840,"Control","E3","1","4"
"NSFTV_246",15225,"Control","E3","1","4"
"NSFTV_247",9190,"Control","E3","1","4"
"NSFTV_248",9559,"Control","E3","1","4"
"NSFTV_25",10756,"Control","E3","1","4"
"NSFTV_250",6817,"Control","E3","1","4"
"NSFTV_251",5132,"Control","E3","1","4"
"NSFTV_252",9038,"Control","E3","1","4"
"NSFTV_253",5166,"Control","E3","1","4"
"NSFTV_254",5699,"Control","E3","1","4"
"NSFTV_255",9305,"Control","E3","1","4"
"NSFTV_256",10332,"Control","E3","1","4"
"NSFTV_257",13832,"Control","E3","1","4"
"NSFTV_258",9792,"Control","E3","1","4"
"NSFTV_259",13942,"Control","E3","1","4"
"NSFTV_26",10782,"Control","E3","1","4"
"NSFTV_260",8718,"Control","E3","1","4"
"NSFTV_261",14366,"Control","E3","1","4"
"NSFTV_262",13795,"Control","E3","1","4"
"NSFTV_263",10571,"Control","E3","1","4"
"NSFTV_264",12319,"Control","E3","1","4"
"NSFTV_265",8166,"Control","E3","1","4"
"NSFTV_266",7080,"Control","E3","1","4"
"NSFTV_267",6766,"Control","E3","1","4"
"NSFTV_268",10307,"Control","E3","1","4"
"NSFTV_269",7451,"Control","E3","1","4"
"NSFTV_27",13851,"Control","E3","1","4"
"NSFTV_270",10082,"Control","E3","1","4"
"NSFTV_271",12554,"Control","E3","1","4"
"NSFTV_272",9972,"Control","E3","1","4"
"NSFTV_273",NA,"Control","E3","1","4"
"NSFTV_274",10586,"Control","E3","1","4"
"NSFTV_275",7901,"Control","E3","1","4"
"NSFTV_277",9442,"Control","E3","1","4"
"NSFTV_278",4228,"Control","E3","1","4"
"NSFTV_279",12380,"Control","E3","1","4"
"NSFTV_280",8596,"Control","E3","1","4"
"NSFTV_281",8754,"Control","E3","1","4"
"NSFTV_282",5646,"Control","E3","1","4"
"NSFTV_283",6202,"Control","E3","1","4"
"NSFTV_284",14104,"Control","E3","1","4"
"NSFTV_285",6776,"Control","E3","1","4"
"NSFTV_286",9596,"Control","E3","1","4"
"NSFTV_287",10847,"Control","E3","1","4"
"NSFTV_288",11071,"Control","E3","1","4"
"NSFTV_289",10068,"Control","E3","1","4"
"NSFTV_29",11104,"Control","E3","1","4"
"NSFTV_290",7075,"Control","E3","1","4"
"NSFTV_291",4136,"Control","E3","1","4"
"NSFTV_292",10142,"Control","E3","1","4"
"NSFTV_293",16664,"Control","E3","1","4"
"NSFTV_294",6391,"Control","E3","1","4"
"NSFTV_295",14725,"Control","E3","1","4"
"NSFTV_296",9722,"Control","E3","1","4"
"NSFTV_297",8273,"Control","E3","1","4"
"NSFTV_298",7575,"Control","E3","1","4"
"NSFTV_299",14966,"Control","E3","1","4"
"NSFTV_3",9731,"Control","E3","1","4"
"NSFTV_30",8368,"Control","E3","1","4"
"NSFTV_300",8577,"Control","E3","1","4"
"NSFTV_301",6978,"Control","E3","1","4"
"NSFTV_302",7991,"Control","E3","1","4"
"NSFTV_303",7585,"Control","E3","1","4"
"NSFTV_304",11614,"Control","E3","1","4"
"NSFTV_305",13809,"Control","E3","1","4"
"NSFTV_306",14231,"Control","E3","1","4"
"NSFTV_307",5413,"Control","E3","1","4"
"NSFTV_309",11938,"Control","E3","1","4"
"NSFTV_31",4989,"Control","E3","1","4"
"NSFTV_310",10667,"Control","E3","1","4"
"NSFTV_311",5893,"Control","E3","1","4"
"NSFTV_312",15584,"Control","E3","1","4"
"NSFTV_313",11713,"Control","E3","1","4"
"NSFTV_314",8146,"Control","E3","1","4"
"NSFTV_315",14108,"Control","E3","1","4"
"NSFTV_316",11242,"Control","E3","1","4"
"NSFTV_317",13874,"Control","E3","1","4"
"NSFTV_318",11422,"Control","E3","1","4"
"NSFTV_32",7467,"Control","E3","1","4"
"NSFTV_320",14526,"Control","E3","1","4"
"NSFTV_322",8869,"Control","E3","1","4"
"NSFTV_323",8211,"Control","E3","1","4"
"NSFTV_324",8631,"Control","E3","1","4"
"NSFTV_325",7714,"Control","E3","1","4"
"NSFTV_326",7062,"Control","E3","1","4"
"NSFTV_327",13546,"Control","E3","1","4"
"NSFTV_328",9126,"Control","E3","1","4"
"NSFTV_329",11021,"Control","E3","1","4"
"NSFTV_33",9851,"Control","E3","1","4"
"NSFTV_330",14767,"Control","E3","1","4"
"NSFTV_331",12768,"Control","E3","1","4"
"NSFTV_332",5900,"Control","E3","1","4"
"NSFTV_333",7058,"Control","E3","1","4"
"NSFTV_334",8300,"Control","E3","1","4"
"NSFTV_336",9361,"Control","E3","1","4"
"NSFTV_337",12976,"Control","E3","1","4"
"NSFTV_338",7297,"Control","E3","1","4"
"NSFTV_339",13835,"Control","E3","1","4"
"NSFTV_340",11972,"Control","E3","1","4"
"NSFTV_341",12882,"Control","E3","1","4"
"NSFTV_342",8340,"Control","E3","1","4"
"NSFTV_343",8364,"Control","E3","1","4"
"NSFTV_345",9695,"Control","E3","1","4"
"NSFTV_346",14244,"Control","E3","1","4"
"NSFTV_347",11818,"Control","E3","1","4"
"NSFTV_348",14267,"Control","E3","1","4"
"NSFTV_349",9422,"Control","E3","1","4"
"NSFTV_352",16523,"Control","E3","1","4"
"NSFTV_353",6971,"Control","E3","1","4"
"NSFTV_355",10002,"Control","E3","1","4"
"NSFTV_356",13604,"Control","E3","1","4"
"NSFTV_357",10510,"Control","E3","1","4"
"NSFTV_358",9272,"Control","E3","1","4"
"NSFTV_359",3320,"Control","E3","1","4"
"NSFTV_36",6616,"Control","E3","1","4"
"NSFTV_360",12327,"Control","E3","1","4"
"NSFTV_363",5402,"Control","E3","1","4"
"NSFTV_364",7866,"Control","E3","1","4"
"NSFTV_365",7143,"Control","E3","1","4"
"NSFTV_366",5081,"Control","E3","1","4"
"NSFTV_368",9915,"Control","E3","1","4"
"NSFTV_369",20793,"Control","E3","1","4"
"NSFTV_37",4829,"Control","E3","1","4"
"NSFTV_370",21132,"Control","E3","1","4"
"NSFTV_371",10404,"Control","E3","1","4"
"NSFTV_372",9826,"Control","E3","1","4"
"NSFTV_373",11348,"Control","E3","1","4"
"NSFTV_375",10561,"Control","E3","1","4"
"NSFTV_376",8709,"Control","E3","1","4"
"NSFTV_377",4848,"Control","E3","1","4"
"NSFTV_378",9528,"Control","E3","1","4"
"NSFTV_379",9752,"Control","E3","1","4"
"NSFTV_380",4319,"Control","E3","1","4"
"NSFTV_381",8915,"Control","E3","1","4"
"NSFTV_384",12837,"Control","E3","1","4"
"NSFTV_385",13188,"Control","E3","1","4"
"NSFTV_386",6074,"Control","E3","1","4"
"NSFTV_387",7520,"Control","E3","1","4"
"NSFTV_388",4792,"Control","E3","1","4"
"NSFTV_389",5016,"Control","E3","1","4"
"NSFTV_39",17711,"Control","E3","1","4"
"NSFTV_390",8302,"Control","E3","1","4"
"NSFTV_391",6811,"Control","E3","1","4"
"NSFTV_392",8367,"Control","E3","1","4"
"NSFTV_394",10568,"Control","E3","1","4"
"NSFTV_395",11812,"Control","E3","1","4"
"NSFTV_396",6442,"Control","E3","1","4"
"NSFTV_397",5531,"Control","E3","1","4"
"NSFTV_4",9750,"Control","E3","1","4"
"NSFTV_40",10848,"Control","E3","1","4"
"NSFTV_41",8368,"Control","E3","1","4"
"NSFTV_43",8264,"Control","E3","1","4"
"NSFTV_44",7511,"Control","E3","1","4"
"NSFTV_45",6180,"Control","E3","1","4"
"NSFTV_46",14454,"Control","E3","1","4"
"NSFTV_49",10504,"Control","E3","1","4"
"NSFTV_5",9006,"Control","E3","1","4"
"NSFTV_50",6537,"Control","E3","1","4"
"NSFTV_51",9798,"Control","E3","1","4"
"NSFTV_52",8077,"Control","E3","1","4"
"NSFTV_53",7992,"Control","E3","1","4"
"NSFTV_54",8710,"Control","E3","1","4"
"NSFTV_55",10509,"Control","E3","1","4"
"NSFTV_56",8398,"Control","E3","1","4"
"NSFTV_57",10748,"Control","E3","1","4"
"NSFTV_58",17086,"Control","E3","1","4"
"NSFTV_59",11603,"Control","E3","1","4"
"NSFTV_6",8552,"Control","E3","1","4"
"NSFTV_60",8819,"Control","E3","1","4"
"NSFTV_61",12097,"Control","E3","1","4"
"NSFTV_616",9665,"Control","E3","1","4"
"NSFTV_618",10596,"Control","E3","1","4"
"NSFTV_619",4972,"Control","E3","1","4"
"NSFTV_62",6587,"Control","E3","1","4"
"NSFTV_620",9451,"Control","E3","1","4"
"NSFTV_621",5015,"Control","E3","1","4"
"NSFTV_622",5385,"Control","E3","1","4"
"NSFTV_623",12121,"Control","E3","1","4"
"NSFTV_624",6353,"Control","E3","1","4"
"NSFTV_625",5027,"Control","E3","1","4"
"NSFTV_626",13330,"Control","E3","1","4"
"NSFTV_627",9335,"Control","E3","1","4"
"NSFTV_629",7564,"Control","E3","1","4"
"NSFTV_63",5926,"Control","E3","1","4"
"NSFTV_633",9944,"Control","E3","1","4"
"NSFTV_634",5294,"Control","E3","1","4"
"NSFTV_64",5591,"Control","E3","1","4"
"NSFTV_641",4605,"Control","E3","1","4"
"NSFTV_642",11393,"Control","E3","1","4"
"NSFTV_643",14517,"Control","E3","1","4"
"NSFTV_647",7414,"Control","E3","1","4"
"NSFTV_65",8067,"Control","E3","1","4"
"NSFTV_651",11500,"Control","E3","1","4"
"NSFTV_66",6104,"Control","E3","1","4"
"NSFTV_67",9683,"Control","E3","1","4"
"NSFTV_68",5386,"Control","E3","1","4"
"NSFTV_7",6744,"Control","E3","1","4"
"NSFTV_70",12239,"Control","E3","1","4"
"NSFTV_71",8413,"Control","E3","1","4"
"NSFTV_72",10433,"Control","E3","1","4"
"NSFTV_73",14100,"Control","E3","1","4"
"NSFTV_74",7845,"Control","E3","1","4"
"NSFTV_75",11990,"Control","E3","1","4"
"NSFTV_76",9269,"Control","E3","1","4"
"NSFTV_77",13620,"Control","E3","1","4"
"NSFTV_78",20046,"Control","E3","1","4"
"NSFTV_79",7295,"Control","E3","1","4"
"NSFTV_8",8099,"Control","E3","1","4"
"NSFTV_80",7453,"Control","E3","1","4"
"NSFTV_81",9125,"Control","E3","1","4"
"NSFTV_83",4856,"Control","E3","1","4"
"NSFTV_84",6417,"Control","E3","1","4"
"NSFTV_85",12822,"Control","E3","1","4"
"NSFTV_86",10723,"Control","E3","1","4"
"NSFTV_87",9751,"Control","E3","1","4"
"NSFTV_88",10339,"Control","E3","1","4"
"NSFTV_89",9662,"Control","E3","1","4"
"NSFTV_9",6271,"Control","E3","1","4"
"NSFTV_90",9576,"Control","E3","1","4"
"NSFTV_92",8645,"Control","E3","1","4"
"NSFTV_93",10463,"Control","E3","1","4"
"NSFTV_94",5562,"Control","E3","1","4"
"NSFTV_96",8812,"Control","E3","1","4"
"NSFTV_97",10729,"Control","E3","1","4"
"NSFTV_98",8214,"Control","E3","1","4"
"NSFTV_99",11315,"Control","E3","1","4"
"NSFTV_1",NA,"Control","E3","1","6"
"NSFTV_10",7484,"Control","E3","1","6"
"NSFTV_101",9015,"Control","E3","1","6"
"NSFTV_102",12048,"Control","E3","1","6"
"NSFTV_103",7903,"Control","E3","1","6"
"NSFTV_104",11489,"Control","E3","1","6"
"NSFTV_105",16715,"Control","E3","1","6"
"NSFTV_106",28019,"Control","E3","1","6"
"NSFTV_107",19868,"Control","E3","1","6"
"NSFTV_108",8026,"Control","E3","1","6"
"NSFTV_109",16118,"Control","E3","1","6"
"NSFTV_11",24378,"Control","E3","1","6"
"NSFTV_112",12496,"Control","E3","1","6"
"NSFTV_113",16169,"Control","E3","1","6"
"NSFTV_114",19137,"Control","E3","1","6"
"NSFTV_115",13627,"Control","E3","1","6"
"NSFTV_116",14018,"Control","E3","1","6"
"NSFTV_117",17496,"Control","E3","1","6"
"NSFTV_118",19355,"Control","E3","1","6"
"NSFTV_120",18446,"Control","E3","1","6"
"NSFTV_121",15267,"Control","E3","1","6"
"NSFTV_122",16360,"Control","E3","1","6"
"NSFTV_123",19065,"Control","E3","1","6"
"NSFTV_124",12966,"Control","E3","1","6"
"NSFTV_125",23881,"Control","E3","1","6"
"NSFTV_128",9491,"Control","E3","1","6"
"NSFTV_129",10714,"Control","E3","1","6"
"NSFTV_13",20309,"Control","E3","1","6"
"NSFTV_130",18869,"Control","E3","1","6"
"NSFTV_131",17295,"Control","E3","1","6"
"NSFTV_132",20276,"Control","E3","1","6"
"NSFTV_133",7856,"Control","E3","1","6"
"NSFTV_134",14525,"Control","E3","1","6"
"NSFTV_135",14938,"Control","E3","1","6"
"NSFTV_139",8015,"Control","E3","1","6"
"NSFTV_14",13424,"Control","E3","1","6"
"NSFTV_140",19525,"Control","E3","1","6"
"NSFTV_141",18338,"Control","E3","1","6"
"NSFTV_142",23414,"Control","E3","1","6"
"NSFTV_143",10999,"Control","E3","1","6"
"NSFTV_144",7947,"Control","E3","1","6"
"NSFTV_145",15047,"Control","E3","1","6"
"NSFTV_146",22766,"Control","E3","1","6"
"NSFTV_147",9046,"Control","E3","1","6"
"NSFTV_148",22419,"Control","E3","1","6"
"NSFTV_149",11405,"Control","E3","1","6"
"NSFTV_15",11263,"Control","E3","1","6"
"NSFTV_150",12139,"Control","E3","1","6"
"NSFTV_151",9835,"Control","E3","1","6"
"NSFTV_152",12463,"Control","E3","1","6"
"NSFTV_153",13702,"Control","E3","1","6"
"NSFTV_154",18266,"Control","E3","1","6"
"NSFTV_155",16296,"Control","E3","1","6"
"NSFTV_156",14688,"Control","E3","1","6"
"NSFTV_157",10717,"Control","E3","1","6"
"NSFTV_158",10099,"Control","E3","1","6"
"NSFTV_159",17466,"Control","E3","1","6"
"NSFTV_16",12958,"Control","E3","1","6"
"NSFTV_160",8175,"Control","E3","1","6"
"NSFTV_161",12194,"Control","E3","1","6"
"NSFTV_162",17176,"Control","E3","1","6"
"NSFTV_163",16402,"Control","E3","1","6"
"NSFTV_164",NA,"Control","E3","1","6"
"NSFTV_165",18912,"Control","E3","1","6"
"NSFTV_166",21250,"Control","E3","1","6"
"NSFTV_167",4400,"Control","E3","1","6"
"NSFTV_168",20065,"Control","E3","1","6"
"NSFTV_169",14387,"Control","E3","1","6"
"NSFTV_17",14019,"Control","E3","1","6"
"NSFTV_171",15978,"Control","E3","1","6"
"NSFTV_172",12150,"Control","E3","1","6"
"NSFTV_173",7229,"Control","E3","1","6"
"NSFTV_174",13313,"Control","E3","1","6"
"NSFTV_176",11057,"Control","E3","1","6"
"NSFTV_177",13941,"Control","E3","1","6"
"NSFTV_179",18661,"Control","E3","1","6"
"NSFTV_18",27553,"Control","E3","1","6"
"NSFTV_180",9912,"Control","E3","1","6"
"NSFTV_182",12384,"Control","E3","1","6"
"NSFTV_183",18303,"Control","E3","1","6"
"NSFTV_184",17848,"Control","E3","1","6"
"NSFTV_185",14421,"Control","E3","1","6"
"NSFTV_186",11013,"Control","E3","1","6"
"NSFTV_187",7566,"Control","E3","1","6"
"NSFTV_188",14153,"Control","E3","1","6"
"NSFTV_189",15912,"Control","E3","1","6"
"NSFTV_19",19705,"Control","E3","1","6"
"NSFTV_190",9723,"Control","E3","1","6"
"NSFTV_191",16610,"Control","E3","1","6"
"NSFTV_192",9578,"Control","E3","1","6"
"NSFTV_193",13694,"Control","E3","1","6"
"NSFTV_195",13797,"Control","E3","1","6"
"NSFTV_198",13783,"Control","E3","1","6"
"NSFTV_199",17924,"Control","E3","1","6"
"NSFTV_200",21752,"Control","E3","1","6"
"NSFTV_202",17564,"Control","E3","1","6"
"NSFTV_203",15850,"Control","E3","1","6"
"NSFTV_205",11597,"Control","E3","1","6"
"NSFTV_206",16843,"Control","E3","1","6"
"NSFTV_207",21704,"Control","E3","1","6"
"NSFTV_208",11689,"Control","E3","1","6"
"NSFTV_209",17384,"Control","E3","1","6"
"NSFTV_21",23788,"Control","E3","1","6"
"NSFTV_211",10185,"Control","E3","1","6"
"NSFTV_213",13364,"Control","E3","1","6"
"NSFTV_214",8734,"Control","E3","1","6"
"NSFTV_215",21008,"Control","E3","1","6"
